time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999687519530029071e-06,1.958383866097209136e+01,2.625537489038650485e-08,8.844320878484028398e-06,8.818065503593642426e-06,6.227530058857197112e-03,-4.655807489173829023e-10,-4.655807489171289579e-10,-4.655806295609561813e-10,-4.655806295613284126e-10
9.999375039060058143e-06,5.366475763900967877e+01,2.907212942081245523e-07,1.755841038284471130e-05,1.726768908863658770e-05,6.227523582689621813e-03,-3.464250128507925268e-09,-3.464250128510294313e-09,-3.464250205790973147e-09,-3.464250205789901121e-09
1.499906255859008806e-05,9.221347779138606882e+01,1.159749142489988076e-06,2.593231775202126381e-05,2.477256860953127489e-05,6.227541547935090162e-03,-2.627629160073391118e-09,-2.627629160082443783e-09,-2.627629127725520500e-09,-2.627629127721550033e-09
1.999875007812011629e-05,1.272381534996685559e+02,3.023982528338412018e-06,3.372737359007457037e-05,3.070339106173615581e-05,6.227573579618326562e-03,2.503643906416424557e-08,2.503643906415175183e-08,2.503643901803737236e-08,2.503643901803927818e-08
2.499843759765014620e-05,1.517408203389163361e+02,6.198226890273652771e-06,4.072662183447302899e-05,3.452839494419937961e-05,6.227600747314717723e-03,1.196232514859235806e-07,1.196232514858999696e-07,1.196232515160033088e-07,1.196232515160010853e-07
2.999812511718017612e-05,1.611253672576848999e+02,1.084039166817647959e-05,4.677812808313741051e-05,3.593773641496093092e-05,6.227606708194966326e-03,3.212150798365466298e-07,3.212150798364693381e-07,3.212150797647502114e-07,3.212150797647735048e-07
3.499781263671020604e-05,1.543030605015106573e+02,1.690734399957802877e-05,5.182334245345426079e-05,3.491599845387623202e-05,6.227589127303220437e-03,6.282541637386750310e-07,6.282541637385278590e-07,6.282541636951801009e-07,6.282541636952213938e-07
3.999750015624023257e-05,1.338236254259031455e+02,2.415001413596632753e-05,5.590388198206212167e-05,3.175386784609579414e-05,6.227560944283514269e-03,1.004937132347136465e-06,1.004937132346939107e-06,1.004937132503553381e-06,1.004937132503566087e-06
4.499718767577026588e-05,1.048261681017153251e+02,3.216317672959070933e-05,5.914603253644361774e-05,2.698285580685290841e-05,6.227539532866564927e-03,1.375925639648605496e-06,1.375925639648328516e-06,1.375925639254169358e-06,1.375925639254126583e-06
4.999687519530029241e-05,7.333470347764796315e+01,4.046514756790770185e-05,6.172928639828882420e-05,2.126413883038112234e-05,6.227534540042468057e-03,1.623334705695074587e-06,1.623334705694638789e-06,1.623334706031416124e-06,1.623334706031321680e-06
5.499656271483031894e-05,4.465157445518129009e+01,4.857360441172713317e-05,6.384924003029314530e-05,1.527563561856601213e-05,6.227544142724037238e-03,1.638171954027354034e-06,1.638171954026740359e-06,1.638171953872562998e-06,1.638171953872394015e-06
5.999625023436035224e-05,2.227452494534629324e+01,5.607645311509730577e-05,6.568476457385968522e-05,9.608311458762379452e-06,6.227560114605154400e-03,1.359741596440363526e-06,1.359741596439625761e-06,1.359741596731995276e-06,1.359741596731635287e-06
6.499593775389037877e-05,7.613496894971201634e+00,6.267900307905738201e-05,6.737611478715574626e-05,4.697111708098364248e-06,6.227574187698724228e-03,7.969506991125132331e-07,7.969506991115560859e-07,7.969506984555925957e-07,7.969506984550835289e-07
6.999562527342041208e-05,5.264720496880431755e-01,6.822444953028173513e-05,6.901578078391967135e-05,7.913312536379362187e-07,6.227581779651182418e-03,8.511076087440005555e-09,8.511076086179620529e-09,8.511076811605741612e-09,8.511076810989101626e-09
7.499531279295044539e-05,0.000000000000000000e+00,7.269352338742068713e-05,7.064823132352349264e-05,0.000000000000000000e+00,6.227580291390511467e-03,-9.057250193588521603e-07,-9.057250193604039247e-07,-9.057250195375405368e-07,-9.057250195382740674e-07
7.999500031248046514e-05,0.000000000000000000e+00,7.616428350725598585e-05,7.228090570488026776e-05,0.000000000000000000e+00,6.227574601213961038e-03,-1.779655469693082397e-06,-1.779655469694873025e-06,-1.779655469767607744e-06,-1.779655469768502211e-06
8.499468783201049845e-05,0.000000000000000000e+00,7.874224852288261105e-05,7.391382530558367528e-05,0.000000000000000000e+00,6.227568928293622692e-03,-2.401187442707452884e-06,-2.401187442709573855e-06,-2.401187442976480713e-06,-2.401187442977331134e-06
8.999437535154053175e-05,0.000000000000000000e+00,8.054097377936345764e-05,7.554699012563370164e-05,0.000000000000000000e+00,6.227565358673614257e-03,-2.579393189696327143e-06,-2.579393189698797091e-06,-2.579393189007953631e-06,-2.579393189008704102e-06
9.499406287107055151e-05,0.000000000000000000e+00,8.167177542935899980e-05,7.718040016503036039e-05,0.000000000000000000e+00,6.227565154689783562e-03,-2.188357212209867117e-06,-2.188357212212588634e-06,-2.188357212392318861e-06,-2.188357212392916866e-06
9.999375039060058481e-05,0.000000000000000000e+00,8.224279459390048655e-05,7.881405542377363798e-05,0.000000000000000000e+00,6.227567445871461105e-03,-1.229655171672306958e-06,-1.229655171675306302e-06,-1.229655172366360249e-06,-1.229655172366699062e-06
1.049934379101306181e-04,0.000000000000000000e+00,8.235816741867678153e-05,8.044795590186354795e-05,0.000000000000000000e+00,6.227569861371625576e-03,1.351021500585491962e-07,1.351021500552546616e-07,1.351021504710563591e-07,1.351021504711084517e-07
1.099931254296606379e-04,0.000000000000000000e+00,8.212153100879284015e-05,8.208210159930007677e-05,0.000000000000000000e+00,6.227570217905264993e-03,1.611319063568179054e-06,1.611319063564589329e-06,1.611319063878696251e-06,1.611319063879229034e-06
1.149928129491906712e-04,2.223560742913550214e+00,8.164736066236423105e-05,8.371499675285336945e-05,2.067636090489138401e-06,6.227566521469810393e-03,2.832550391989253940e-06,2.832550391985364364e-06,2.832550391826006974e-06,2.832550391827045436e-06
1.199925004687207045e-04,6.586770346052460923e+00,8.106835059007828036e-05,8.533306336018304432e-05,4.264712770104763960e-06,6.227562872082664618e-03,3.501934472754330261e-06,3.501934472750152695e-06,3.501934472071081299e-06,3.501934472072641534e-06
1.249921879882507378e-04,1.206988014511274443e+01,8.052307635850440039e-05,8.690928952081127369e-05,6.386213162306873304e-06,6.227560857668266309e-03,3.469790693138381701e-06,3.469790693133858545e-06,3.469790694006268599e-06,3.469790694008372629e-06
1.299918755077807575e-04,1.778931141003397087e+01,8.013879460250863962e-05,8.840959482309175576e-05,8.270800220583116144e-06,6.227561642550351849e-03,2.749450915890089780e-06,2.749450915885095673e-06,2.749450915934186315e-06,2.749450915936856163e-06
1.349915630273107773e-04,2.288671681329840268e+01,8.001483406755739432e-05,8.979839834900347844e-05,9.783564281446084122e-06,6.227564803852440010e-03,1.495429490175901791e-06,1.495429490170362195e-06,1.495429489599367121e-06,1.495429489602640057e-06
1.399912505468408242e-04,2.664863812127509135e+01,8.021571648041863137e-05,9.104396259827699618e-05,1.082824611785836481e-05,6.227568628305282968e-03,-6.393573623776507928e-08,-6.393573624392470288e-08,-6.393573616689213852e-08,-6.393573616304999707e-08
1.449909380663708439e-04,2.863783963908075236e+01,8.076220929805976952e-05,9.212281815493535771e-05,1.136060885687558818e-05,6.227571215505650105e-03,-1.651766981125218979e-06,-1.651766981132117215e-06,-1.651766980833399188e-06,-1.651766980829001393e-06
