time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999921876220684617e-06,1.952230955526967193e+01,4.513558096113856852e-08,8.844721486807155915e-06,8.799585905846017784e-06,6.227576513422127154e-03,3.228239755385276177e-11,3.228239755488322202e-11,3.228206043770571405e-11,3.228206043652873943e-11
9.999843752441369234e-06,5.274552613727979633e+01,4.900279716388530008e-07,1.755996260452641222e-05,1.706993463288755848e-05,6.227576438644502090e-03,9.481543852255343822e-10,9.481543852330154037e-10,9.481547594341902485e-10,9.481547594262625495e-10
1.499976562866205216e-05,8.814288315262993478e+01,1.903922560844615502e-06,2.594199319434810900e-05,2.403807063350349413e-05,6.227577846155228115e-03,1.848068387717556103e-08,1.848068387718548719e-08,1.848068370136109454e-08,1.848068370135006326e-08
1.999968750488273847e-05,1.167252239135708152e+02,4.784572347368571628e-06,3.377254987689825460e-05,2.898797752952968212e-05,6.227579438667089212e-03,7.816618181251940669e-08,7.816618181254399711e-08,7.816618146631785055e-08,7.816618146630382157e-08
2.499960938110342139e-05,1.323021106732084604e+02,9.362115239547321794e-06,4.087483983793572910e-05,3.151272459838840392e-05,6.227579996914141963e-03,1.685759793377061764e-07,1.685759793377643041e-07,1.685759798487618111e-07,1.685759798487416941e-07
2.999953125732410432e-05,1.331509817790321790e+02,1.550424590014964424e-05,4.715162048955942148e-05,3.164737458940977384e-05,6.227579443268274097e-03,2.281097124151868145e-07,2.281097124152594475e-07,2.281097120892328663e-07,2.281097120892419719e-07
3.499945313354478724e-05,1.219838642734142269e+02,2.274386177186987019e-05,5.259606321377589800e-05,2.985220144190602780e-05,6.227578658778645457e-03,2.008672142965122774e-07,2.008672142965876634e-07,2.008672144438045307e-07,2.008672144438477294e-07
3.999937500976547694e-05,1.040427275156664138e+02,3.042746526470317017e-05,5.727571165542074663e-05,2.684824639071757647e-05,6.227578363715400786e-03,7.698236958201598780e-08,7.698236958202318758e-08,7.698236917372874304e-08,7.698236917382488128e-08
4.499929688598615986e-05,8.469212168490138026e+01,3.789423076706568738e-05,6.130074708298682243e-05,2.340651631592113505e-05,6.227578514879490712e-03,-6.324114387645372965e-08,-6.324114387664515910e-08,-6.324114375663371948e-08,-6.324114375641306740e-08
4.999921876220684278e-05,6.773790057946210652e+01,4.462309604168642033e-05,6.479108494549068822e-05,2.016798890380426789e-05,6.227578726365036801e-03,-1.065375621059204611e-07,-1.065375621064075050e-07,-1.065375631487251688e-07,-1.065375631483651798e-07
5.499914063842752571e-05,5.494815712940918218e+01,5.031072383756675999e-05,6.785263308409059016e-05,1.754190924652383016e-05,6.227578789132928380e-03,-5.965434111659483182e-09,-5.965434112576819864e-09,-5.965433401767946352e-09,-5.965433401314783725e-09
5.999906251464820863e-05,4.643259692288290807e+01,5.488675845964946547e-05,7.056594118765756795e-05,1.567918272800810248e-05,6.227578708650301741e-03,1.578959489854168721e-07,1.578959489839320234e-07,1.578959486508320817e-07,1.578959486514089111e-07
6.499898439086889833e-05,4.137044518864421860e+01,5.846728560239356978e-05,7.298511098322719960e-05,1.451782538083362981e-05,6.227578580795976523e-03,2.349593235566863717e-07,2.349593235546636571e-07,2.349593240183362686e-07,2.349593240188995456e-07
6.999890626708957448e-05,3.860914344643884277e+01,6.127823793061804340e-05,7.514265294752458721e-05,1.386441501690654382e-05,6.227578506901249381e-03,1.438450441488572817e-07,1.438450441462852662e-07,1.438450436019751180e-07,1.438450436024960433e-07
7.499882814331026418e-05,3.704127278974863202e+01,6.357006855632296141e-05,7.705655146501529714e-05,1.348648290869233573e-05,6.227578488625400664e-03,-4.541348178613859282e-08,-4.541348178934376549e-08,-4.541348165701138462e-08,-4.541348165652434068e-08
7.999875001953095388e-05,3.580268089183361013e+01,6.555300083446619097e-05,7.873714077077406768e-05,1.318413993630787671e-05,6.227578459293421978e-03,-1.989002611430951072e-07,-1.989002611468398398e-07,-1.989002622658097502e-07,-1.989002622654878777e-07
8.499867189575163002e-05,3.434122735917060965e+01,6.736964203855952263e-05,8.019251424490908705e-05,1.282287220634956441e-05,6.227578424557340779e-03,-2.272045971661825397e-07,-2.272045971704803849e-07,-2.272045968686639111e-07,-2.272045968684216597e-07
