time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999687519530029071e-06,3.890050423210276875e+01,5.231543643690131700e-08,8.830234973644994717e-06,8.777919537208093433e-06,6.227485409210828035e-03,-8.983571007650400066e-10,-8.983571007644543627e-10,-8.983569220951973285e-10,-8.983569220956506235e-10
9.999375039060058143e-06,1.032843378617199619e+02,5.721185985232075004e-07,1.740316387210413159e-05,1.683104527358092367e-05,6.227499063431807605e-03,-5.233548469186141539e-09,-5.233548469188444410e-09,-5.233548714901426282e-09,-5.233548714898461667e-09
1.499906255859008806e-05,1.660028557516602064e+02,2.232580406305892279e-06,2.532654423567157531e-05,2.309396382936568134e-05,6.227569755736094871e-03,6.240789290806460002e-09,6.240789290804501239e-09,6.240789544022512661e-09,6.240789544023783210e-09
1.999875007812011629e-05,2.050831308410033387e+02,5.627573480577104362e-06,3.221694471892926336e-05,2.658937123835215815e-05,6.227629000696889745e-03,8.797142721744664657e-08,8.797142721745342283e-08,8.797142691479012781e-08,8.797142691478091633e-08
2.499843759765014620e-05,2.077600819031680430e+02,1.101473510705953726e-05,3.783498666557714589e-05,2.682025155851760863e-05,6.227617479585076908e-03,3.161181445498554529e-07,3.161181445498524883e-07,3.161181447466309474e-07,3.161181447466157008e-07
2.999812511718017612e-05,1.755417118675837287e+02,1.819258250910931900e-05,4.216296668518943673e-05,2.397038417608011773e-05,6.227551474333687352e-03,7.014347915530490568e-07,7.014347915530128462e-07,7.014347913920810331e-07,7.014347913920645160e-07
3.499781263671020604e-05,1.224425476825265662e+02,2.654347785466626381e-05,4.539629896859883690e-05,1.885282111393257309e-05,6.227499802640784621e-03,1.165196873614795430e-06,1.165196873614803900e-06,1.165196873656866709e-06,1.165196873656707467e-06
3.999750015624023257e-05,6.709182327763275566e+01,3.523540216882636877e-05,4.785952383154197607e-05,1.262412166271560730e-05,6.227502087437748225e-03,1.549621424057265521e-06,1.549621424057296014e-06,1.549621424023900046e-06,1.549621424023590879e-06
4.499718767577026588e-05,2.433406666899989190e+01,4.347305275124371674e-05,4.989348948430238619e-05,6.420436733058669445e-06,6.227539189545705338e-03,1.640022458386811479e-06,1.640022458386864418e-06,1.640022458260736130e-06,1.640022458260256710e-06
4.999687519530029241e-05,1.705342742186793270e+00,5.067240794366115674e-05,5.176375419215011677e-05,1.091346248488960023e-06,6.227575686735035108e-03,1.295462936723245796e-06,1.295462936723421979e-06,1.295462937288937597e-06,1.295462937288170185e-06
