time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999687519530029071e-06,1.958399019541480612e+01,2.620986940844240303e-08,8.844320860812783207e-06,8.818110991404341410e-06,6.227530049753853165e-03,-4.501362342362613879e-10,-4.501362342359768378e-10,-4.501361445679109886e-10,-4.501361445681376360e-10
9.999375039060058143e-06,5.367133611971124196e+01,2.893065692067392847e-07,1.755840679920456533e-05,1.726910022999782456e-05,6.227523441874193919e-03,-2.665941636298101507e-09,-2.665941636299411761e-09,-2.665941753311785643e-09,-2.665941753310223926e-09
1.499906255859008806e-05,9.226151647777685127e+01,1.151080331604489501e-06,2.593225172084082851e-05,2.478117138923633859e-05,6.227540868360764530e-03,2.801430989972613682e-09,2.801430989972401923e-09,2.801431125415352470e-09,2.801431125415828926e-09
1.999875007812011629e-05,1.274316047607207310e+02,2.992385847054519216e-06,3.372688972355484963e-05,3.073450387650033253e-05,6.227571781913578478e-03,4.370617138732788364e-08,4.370617138733328347e-08,4.370617124564087090e-08,4.370617124563536519e-08
2.499843759765014620e-05,1.522994253010872967e+02,6.111302925577574574e-06,4.072438577383773173e-05,3.461308284826015546e-05,6.227597737519817434e-03,1.622717359652135024e-07,1.622717359652139259e-07,1.622717360660085173e-07,1.622717360660004704e-07
2.999812511718017612e-05,1.623833596246214483e+02,1.064589475491826443e-05,4.677044542126385904e-05,3.612455066634559292e-05,6.227603369855715457e-03,3.756202095798224164e-07,3.756202095798036758e-07,3.756202094960110473e-07,3.756202094960009888e-07
3.499781263671020604e-05,1.566807236408741915e+02,1.652829809682399416e-05,5.180206315804554190e-05,3.527376506122154774e-05,6.227587372225262471e-03,6.635754267850721642e-07,6.635754267850759758e-07,6.635754267934679548e-07,6.635754267933912983e-07
3.999750015624023257e-05,1.376819465588084483e+02,2.349252152119700758e-05,5.585383227377262036e-05,3.236131075257561279e-05,6.227562178070798413e-03,9.652514766218027026e-07,9.652514766218213374e-07,9.652514765940064694e-07,9.652514765938391804e-07
4.499718767577026588e-05,1.103065449867106622e+02,3.112752996939935433e-05,5.904282958031558336e-05,2.791529961091622903e-05,6.227543487837807791e-03,1.175385214285571806e-06,1.175385214285582394e-06,1.175385214206251406e-06,1.175385214205982049e-06
4.999687519530029241e-05,8.030350192002310905e+01,3.894769736471122306e-05,6.153847055399162466e-05,2.259077318928040160e-05,6.227539733245929937e-03,1.195783416688295619e-06,1.195783416688393875e-06,1.195783416955043235e-06,1.195783416954573132e-06
5.499656271483031894e-05,5.264910577234086730e+01,4.647802251211681588e-05,6.352714790852065341e-05,1.704912539640383753e-05,6.227549080570484938e-03,9.747907239621132633e-07,9.747907239623055398e-07,9.747907235176678761e-07,9.747907235169648388e-07
