time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999687519530029071e-06,1.959191741141855658e+01,2.382876125199345762e-08,8.844319191331344060e-06,8.820490430079349931e-06,6.227529907211972089e-03,2.577530483063290889e-09,2.577530483065448176e-09,2.577530485874661897e-09,2.577530485872603044e-09
9.999375039060058143e-06,5.379002430812490587e+01,2.637531653894589289e-07,1.755830315047053006e-05,1.729454998508107177e-05,6.227522526756693044e-03,3.069889996016499045e-08,3.069889996017831798e-08,3.069889996488170665e-08,3.069889996486909380e-08
1.499906255859008806e-05,9.280616076201783926e+01,1.052531119392569276e-06,2.593113337159383514e-05,2.487860225220126629e-05,6.227538866339847427e-03,1.231851796349751934e-07,1.231851796349832931e-07,1.231851796375180922e-07,1.231851796375127453e-07
1.999875007812011629e-05,1.289225184386914975e+02,2.747285480835839189e-06,3.372104764848354527e-05,3.097376216764770947e-05,6.227569733119486632e-03,3.016775809086810590e-07,3.016775809086706828e-07,3.016775809129764689e-07,3.016775809129941507e-07
2.499843759765014620e-05,1.552842097700334136e+02,5.640279988893356181e-06,4.070413294525147564e-05,3.506385295635811776e-05,6.227597785287235059e-03,5.561120361505496196e-07,5.561120361505555488e-07,5.561120361458003059e-07,5.561120361458113173e-07
2.999812511718017612e-05,1.671652760534068420e+02,9.886490805177388727e-06,4.671681022722290396e-05,3.683031942204551353e-05,6.227606945762575140e-03,8.354110368126962304e-07,8.354110368127318058e-07,8.354110368125911983e-07,8.354110368125967040e-07
3.499781263671020604e-05,1.630562589781163751e+02,1.546074484659298436e-05,5.168502424239727146e-05,3.622427939580428709e-05,6.227593195897896013e-03,1.052779551407475728e-06,1.052779551407506221e-06,1.052779551393847815e-06,1.052779551393903719e-06
3.999750015624023257e-05,1.449009259526192750e+02,2.215078611098355218e-05,5.563362033815436698e-05,3.348283422717081141e-05,6.227566881777246190e-03,1.121783928376821385e-06,1.121783928376872207e-06,1.121783928380228152e-06,1.121783928380346736e-06
4.499718767577026588e-05,1.172497505740081749e+02,2.959980309365400940e-05,5.867455765099353925e-05,2.907475455733952985e-05,6.227544105244537699e-03,9.859111096848614136e-07,9.859111096849833863e-07,9.859111096686644496e-07,9.859111096688626553e-07
4.999687519530029241e-05,8.579622943767168408e+01,3.736951541288933022e-05,6.097902177863233732e-05,2.360950636574300711e-05,6.227535619585563599e-03,6.501199682000288857e-07,6.501199682002220092e-07,6.501199682079740548e-07,6.501199682083365849e-07
5.499656271483031894e-05,5.585799381402134856e+01,4.500734100049174399e-05,6.274236013025129353e-05,1.773501912975954955e-05,6.227542025981269193e-03,1.853258745502709250e-07,1.853258745504725188e-07,1.853258745425002447e-07,1.853258745432083643e-07
5.999625023436035224e-05,3.122799556372780927e+01,5.211550679267562677e-05,6.415119268135629257e-05,1.203568588868066580e-05,6.227556601580733556e-03,-2.962889316144773003e-07,-2.962889316142333548e-07,-2.962889315944348067e-07,-2.962889315932879241e-07
6.499593775389037877e-05,1.373556296821446665e+01,5.839872961356209124e-05,6.535974213526346240e-05,6.961012521701371160e-06,6.227570767089352088e-03,-6.680825772947346581e-07,-6.680825772942942009e-07,-6.680825772934437798e-07,-6.680825772918479698e-07
6.999562527342041208e-05,3.484361407259369159e+00,6.368870048150077024e-05,6.647818251634201540e-05,2.789482034841245153e-06,6.227578758045139787e-03,-8.321235263510621703e-07,-8.321235263504811057e-07,-8.321235263409960308e-07,-8.321235263386531376e-07
7.499531279295044539e-05,0.000000000000000000e+00,6.793766170724371020e-05,6.757149564358512831e-05,0.000000000000000000e+00,6.227579755507886734e-03,-7.415681907532721583e-07,-7.415681907525149109e-07,-7.415681907688457061e-07,-7.415681907655930996e-07
7.999500031248046514e-05,0.000000000000000000e+00,7.119465384824126618e-05,6.866335063649694559e-05,0.000000000000000000e+00,6.227573522575451798e-03,-4.084679556362397961e-07,-4.084679556351403473e-07,-4.084679556698314287e-07,-4.084679556656165927e-07
8.499468783201049845e-05,0.000000000000000000e+00,7.356512554171159321e-05,6.975545084875538172e-05,0.000000000000000000e+00,6.227568049849241220e-03,9.363087545048909597e-08,9.363087545196547440e-08,9.363087542535000513e-08,9.363087543077948632e-08
8.999437535154053175e-05,0.000000000000000000e+00,7.516556105533877402e-05,7.084779628036045023e-05,0.000000000000000000e+00,6.227565245432154645e-03,6.489735425860011144e-07,6.489735425878755983e-07,6.489735425689960809e-07,6.489735425758113080e-07
9.499406287107055151e-05,0.000000000000000000e+00,7.611229939283075047e-05,7.194038693131213759e-05,0.000000000000000000e+00,6.227565532559342122e-03,1.118426262636978871e-06,1.118426262639371739e-06,1.118426262681378644e-06,1.118426262689659238e-06
9.999375039060058481e-05,0.000000000000000000e+00,7.652056275509963330e-05,7.303322280161044378e-05,0.000000000000000000e+00,6.227567439069312850e-03,1.372341249444387785e-06,1.372341249447479456e-06,1.372341249473734936e-06,1.372341249483599482e-06
1.049934379101306181e-04,0.000000000000000000e+00,7.650531059944988717e-05,7.412630389125538237e-05,0.000000000000000000e+00,6.227568716309870092e-03,1.320744405201288007e-06,1.320744405205202147e-06,1.320744405272968171e-06,1.320744405284482736e-06
1.099931254296606379e-04,0.000000000000000000e+00,7.618583406428075229e-05,7.521963020024693980e-05,0.000000000000000000e+00,6.227568076225819226e-03,9.300061069104048923e-07,9.300061069153913753e-07,9.300061069168897765e-07,9.300061069301754883e-07
1.149928129491906712e-04,3.788178511502957035e-01,7.567774042551244740e-05,7.631316166832156510e-05,6.354212428091177015e-07,6.227565148607856066e-03,2.389899134108930357e-07,2.389899134171559974e-07,2.389899134408356504e-07,2.389899134559323186e-07
1.199925004687207045e-04,2.638823157110626205e+00,7.508576324135102426e-05,7.740341561616209567e-05,2.317652374811071409e-06,6.227561986777123068e-03,-6.477655620861197234e-07,-6.477655620784100295e-07,-6.477655621210564444e-07,-6.477655621039404496e-07
1.249921879882507378e-04,5.906418184590853215e+00,7.451102966321188786e-05,7.847676962739410806e-05,3.965739964182220202e-06,6.227560676194262949e-03,-1.571068327134672380e-06,-1.571068327125393981e-06,-1.571068327132845330e-06,-1.571068327113443194e-06
1.299918755077807575e-04,9.575618593959381641e+00,7.404002528184539965e-05,7.951294820364273989e-05,5.472922921797340246e-06,6.227562098869043015e-03,-2.340379783310194163e-06,-2.340379783299303013e-06,-2.340379783346826644e-06,-2.340379783324820728e-06
1.349915630273107773e-04,1.312107755176891644e+01,7.373728692823303360e-05,8.048911083675421149e-05,6.751823908521177890e-06,6.227565533825990367e-03,-2.770699095746096479e-06,-2.770699095733555309e-06,-2.770699095758552945e-06,-2.770699095733577332e-06
1.399912505468408242e-04,1.611479902023076605e+01,7.363987074466681743e-05,8.138314606201730206e-05,7.743275317350484634e-06,6.227569179444000964e-03,-2.709748027456434203e-06,-2.709748027442207438e-06,-2.709748027469046524e-06,-2.709748027440735295e-06
1.449909380663708439e-04,1.827289045084420849e+01,7.375632474394929123e-05,8.217634117954291761e-05,8.420016435593626384e-06,6.227571256943873618e-03,-2.076160150500583970e-06,-2.076160150484563189e-06,-2.076160150489487839e-06,-2.076160150457599589e-06
1.499906255859008908e-04,1.945860904289785864e+01,7.407473794886649263e-05,8.285517163272903066e-05,8.780433683862538027e-06,6.227570849245823818e-03,-8.868181031281914984e-07,-8.868181031101962834e-07,-8.868181030829667153e-07,-8.868181030473167926e-07
1.549903131054309105e-04,1.968357380492373565e+01,7.456418150214260657e-05,8.341216031837093113e-05,8.847978816228324562e-06,6.227568303453714579e-03,7.309909763215855377e-07,7.309909763416682653e-07,7.309909762990540378e-07,7.309909763386684981e-07
1.599900006249609303e-04,1.907928217065738963e+01,7.517987023290585724e-05,8.384581918003812832e-05,8.665948947132271082e-06,6.227565086754548868e-03,2.539853068228605332e-06,2.539853068250988178e-06,2.539853068180149119e-06,2.539853068223728964e-06
1.649896881444909771e-04,1.783493133054661328e+01,7.587492067167721406e-05,8.415985492875085864e-05,8.284934257073644582e-06,6.227562759072652679e-03,4.229034232260785520e-06,4.229034232285695912e-06,4.229034232082672279e-06,4.229034232130274683e-06
1.699893756640209969e-04,1.614070849567743338e+01,7.661043331924615319e-05,8.436200620535237000e-05,7.751572886106216807e-06,6.227561888860136050e-03,5.463948746621870319e-06,5.463948746649278612e-06,5.463948746519807931e-06,5.463948746571532845e-06
1.749890631835510166e-04,1.414445507690068204e+01,7.736438638142114775e-05,8.446287002516223038e-05,7.098483643741082625e-06,6.227562123982887179e-03,5.952200003344211809e-06,5.952200003374047698e-06,5.952200003257104635e-06,5.952200003313101983e-06
1.799887507030810635e-04,1.195966562436082370e+01,7.812768717045469975e-05,8.447496434908229631e-05,6.347277178627596566e-06,6.227563014715603064e-03,5.511733467172619868e-06,5.511733467204813896e-06,5.511733467308151915e-06,5.511733467368484378e-06
1.849884382226110833e-04,9.683722356998961445e+00,7.889796602330273305e-05,8.441200279978170525e-05,5.514036776478972203e-06,6.227564569731397146e-03,4.110300157707065722e-06,4.110300157741357004e-06,4.110300157897997113e-06,4.110300157962825627e-06
1.899881257421411030e-04,7.405631842857298253e+00,7.967705492618258308e-05,8.428827855197219528e-05,4.611223625789612202e-06,6.227567063350914617e-03,1.884474383626182927e-06,1.884474383662229261e-06,1.884474383924284314e-06,1.884474383993771509e-06
1.949878132616711499e-04,5.227885374268081975e+00,8.046220849839075609e-05,8.411809027684301809e-05,3.655881778452262001e-06,6.227570359510018957e-03,-8.807632438879707559e-07,-8.807632438504505844e-07,-8.807632436900903069e-07,-8.807632436159207139e-07
1.999875007812011696e-04,3.267374854682464136e+00,8.124266016526794361e-05,8.391509678296880427e-05,2.672436617700860661e-06,6.227573173467770666e-03,-3.797212403263825386e-06,-3.797212403225065159e-06,-3.797212403145660902e-06,-3.797212403066873286e-06
2.049871883007311894e-04,1.645783242302699456e+00,8.199975644285255544e-05,8.369158569396176336e-05,1.691829251109207917e-06,6.227573521241301126e-03,-6.430348317762636187e-06,-6.430348317723000128e-06,-6.430348317781885858e-06,-6.430348317698498853e-06
2.099868758202612362e-04,4.827984361093488053e-01,8.271077206137868165e-05,8.345771141579100695e-05,7.469393544123252918e-07,6.227570294226593590e-03,-8.375189534710138261e-06,-8.375189534670100707e-06,-8.375189534876692043e-06,-8.375189534788634498e-06
2.149865633397912560e-04,0.000000000000000000e+00,8.335532859604856848e-05,8.322071110405010767e-05,0.000000000000000000e+00,6.227564595186071104e-03,-9.320848419657139347e-06,-9.320848419617105182e-06,-9.320848419902074170e-06,-9.320848419809263076e-06
2.199862508593212757e-04,0.000000000000000000e+00,8.391289853258253187e-05,8.298371628764309197e-05,0.000000000000000000e+00,6.227558908661145684e-03,-9.105594750102533679e-06,-9.105594750062906089e-06,-9.105594750441401068e-06,-9.105594750343880470e-06
2.249859383788513226e-04,0.000000000000000000e+00,8.436141345835734156e-05,8.274696669058270867e-05,0.000000000000000000e+00,6.227556153315952359e-03,-7.749465697538188280e-06,-7.749465697499560189e-06,-7.749465697700701715e-06,-7.749465697598093838e-06
2.299856258983813424e-04,0.000000000000000000e+00,8.467949835294923296e-05,8.251046231286894420e-05,0.000000000000000000e+00,6.227557403782801350e-03,-5.446612899905827165e-06,-5.446612899868713569e-06,-5.446612899960465872e-06,-5.446612899852643660e-06
2.349853134179113892e-04,0.000000000000000000e+00,8.485055235781554898e-05,8.227420315450179858e-05,0.000000000000000000e+00,6.227561563297256443e-03,-2.531180704907263658e-06,-2.531180704871947466e-06,-2.531180704641613797e-06,-2.531180704528456971e-06
2.399850009374414090e-04,0.000000000000000000e+00,8.486946117381126019e-05,8.203818921548127179e-05,0.000000000000000000e+00,6.227566285502248930e-03,5.894111856380733526e-07,5.894111856711635417e-07,5.894111859142992671e-07,5.894111860329567245e-07
2.449846884569714558e-04,0.000000000000000000e+00,8.474407387711487525e-05,8.180242049580739095e-05,0.000000000000000000e+00,6.227569829988325971e-03,3.506171350944789055e-06,3.506171350975438095e-06,3.506171351307427577e-06,3.506171351431658511e-06
2.499843759765014756e-04,0.000000000000000000e+00,8.449762475731508317e-05,8.156689699548011539e-05,0.000000000000000000e+00,6.227571863519252085e-03,5.868434639750418232e-06,5.868434639778519397e-06,5.868434639886173896e-06,5.868434640015912239e-06
2.549840634960314953e-04,0.000000000000000000e+00,8.416920106333812513e-05,8.133161871449947223e-05,0.000000000000000000e+00,6.227572852800353567e-03,7.438837969282354856e-06,7.438837969307555780e-06,7.438837969362931406e-06,7.438837969498182239e-06
2.599837510155615151e-04,0.000000000000000000e+00,8.380319585240434625e-05,8.109658565286544790e-05,0.000000000000000000e+00,6.227573010393460534e-03,8.125027725510893656e-06,8.125027725533011380e-06,8.125027725460274967e-06,8.125027725601068784e-06
2.649834385350915348e-04,0.000000000000000000e+00,8.344359360596511667e-05,8.086179781057804242e-05,0.000000000000000000e+00,6.227572061477665635e-03,7.996697232693600701e-06,7.996697232712516641e-06,7.996697232641342156e-06,7.996697232787580701e-06
2.699831260546215546e-04,0.000000000000000000e+00,8.313089709836546761e-05,8.062725518763725577e-05,0.000000000000000000e+00,6.227569649022901901e-03,7.277034672029805760e-06,7.277034672045275970e-06,7.277034671913372611e-06,7.277034672065032167e-06
