time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
3.015463917525773138e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-4.264973594988871107e-10,-1.270168409522453866e-10,-6.301348230251389219e-10,-5.535142004511324973e-10,-4.264973594988871107e-10,-6.273593938421198022e-10
3.518041237113402389e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-8.514111335040912694e-10,-1.788871932194803206e-10,-2.801515963228779015e-09,-1.030298326723571564e-09,-8.514111335040912694e-10,-2.177088202532228385e-09
3.518041237113402389e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,1.760830070835587569e-09,3.544014200688369409e-10,-2.201188417671243548e-08,2.115231490904424562e-09,1.760830070835587569e-09,-2.014013473709679585e-08
3.518041237113402389e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-8.729844939513315125e-21,-7.147452981612127951e-21,-1.595772516860979310e-20,-1.587729792112544308e-20,-8.729844939513315125e-21,-2.361882670416621794e-20
3.518041237113402389e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-4.875432425338001233e-10,-1.790381449793395793e-10,-1.165379078328459473e-09,-6.665813875131396767e-10,-4.875432425338001233e-10,-1.066701665204071579e-09
4.020618556701031302e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.086124103345055276e-09,2.488836200403280212e-10,-1.420566181627784211e-08,-2.837240483304727255e-09,-3.086124103345055276e-09,-9.813030976355341510e-09
4.020618556701031302e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,2.184739342213086989e-08,1.473450418711283877e-08,3.136693886442485621e-09,3.658189760924370701e-08,2.184739342213086989e-08,2.219042557433313701e-08
4.020618556701031302e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-9.666081345700105470e-13,-8.159953463516766895e-13,-1.799131557459022530e-12,-1.782603480921687136e-12,-9.666081345700105470e-13,-2.655802022252695705e-12
4.020618556701031302e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,4.673991371868070791e-11,-1.674694352138361429e-09,-7.908545546046974763e-09,-1.627954438419680825e-09,4.673991371868070791e-11,-7.112775167738449028e-09
4.523195876288660215e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-4.342259282081833642e-09,4.622665674394197310e-10,-2.303697011056234053e-08,-3.879992714642413705e-09,-4.342259282081833642e-09,-1.528958816691801422e-08
4.523195876288660215e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,1.418243366359319893e-08,4.350967869142502125e-09,-2.580474089302935253e-08,1.853340153273570106e-08,1.418243366359319893e-08,-1.460035693058069651e-08
4.523195876288660215e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-7.925679620525995711e-10,-7.075731787295315066e-10,-1.559537862437520892e-09,-1.500141140782130974e-09,-7.925679620525995711e-10,-2.274114316450715984e-09
4.523195876288660215e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.730976711174793653e-11,-2.817456978738987659e-09,-1.831461028204860781e-08,-2.834766745850735408e-09,-1.730976711174793653e-11,-1.559313595280514372e-08
5.025773195876288450e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.680236320694168570e-09,-3.553058188097323119e-10,-1.399573016717154580e-08,-4.035542139503901244e-09,-3.680236320694168570e-09,-1.030523460046674887e-08
5.025773195876288450e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.797358529543404888e-07,-1.789918298368302574e-07,-4.336463209507435159e-07,-3.587276827911707463e-07,-1.797358529543404888e-07,-6.003901205477077595e-07
5.025773195876288450e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-9.850023850511424945e-10,-8.967656185343012250e-10,-1.957017882866038544e-09,-1.881768003585443719e-09,-9.850023850511424945e-10,-2.851147865310958621e-09
5.025773195876288450e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,4.409493542520058874e-10,-3.087961014973517635e-09,-8.283658003418105605e-09,-2.647011660721511902e-09,4.409493542520058874e-10,-8.518966209507700844e-09
5.528350515463917363e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-6.535589801102794409e-09,-1.937072761965279033e-10,-1.863754154894657206e-09,-6.729297077299322442e-09,-6.535589801102794409e-09,-7.041940908809518668e-09
5.528350515463917363e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-4.636754499628962965e-07,-4.830030575336272054e-07,-1.086646030004889714e-06,-9.466785074965235549e-07,-4.636754499628962965e-07,-1.525815025223113818e-06
5.528350515463917363e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,1.577724724400525577e-10,1.070022659116442068e-10,5.484630692803056276e-10,2.647747383516967645e-10,1.577724724400525577e-10,6.708766628842362869e-10
