time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999921876220684617e-06,1.935196563948926141e+01,9.643496287012229520e-08,8.844758344493077452e-06,8.748323381622954363e-06,6.227576680467319069e-03,-4.518455412264167305e-10,-4.518455412234408449e-10,-4.518455422931685974e-10,-4.518455422949213931e-10
9.999843752441369234e-06,5.047866861428646246e+01,9.848158739347497319e-07,1.756209944992917987e-05,1.657728357599443013e-05,6.227577035246874629e-03,-2.811565672867177147e-09,-2.811565672744852437e-09,-2.811565700521057938e-09,-2.811565700560375486e-09
1.499976562866205216e-05,7.969480191672865033e+01,3.486299408537449552e-06,2.596276928388076467e-05,2.247646987534331512e-05,6.227578146099005396e-03,-2.249012038254598306e-09,-2.249012037496439711e-09,-2.249012028131945367e-09,-2.249012028421490842e-09
1.999968750488273847e-05,9.942199761306630990e+01,7.819385195294939223e-06,3.386670818827945326e-05,2.604732299298451404e-05,6.227578860281112946e-03,-5.338074979476829571e-09,-5.338074977757682733e-09,-5.338074987227406032e-09,-5.338074988480952755e-09
2.499960938110342139e-05,1.084343978440381591e+02,1.355164022998452261e-05,4.115018313265031094e-05,2.759854290266578833e-05,6.227579131336560998e-03,-4.734883110132944147e-09,-4.734883109370396119e-09,-4.734883104886479147e-09,-4.734883108641477118e-09
2.999953125732410432e-05,1.094572645764826859e+02,1.998305310812910549e-05,4.775488317862265278e-05,2.777183007049354729e-05,6.227579204228099290e-03,-1.901756004636220179e-09,-1.901756010243338407e-09,-1.901755984334145310e-09,-1.901755993474854211e-09
3.499945313354478724e-05,1.058388103169566108e+02,2.651621333017973212e-05,5.367256381974297262e-05,2.715635048956324050e-05,6.227579181265000853e-03,-8.589581743517798475e-09,-8.589581762814760804e-09,-8.589581695056247692e-09,-8.589581715536796290e-09
3.999937500976547694e-05,9.989909300078703325e+01,3.279422425714217828e-05,5.892480944001692614e-05,2.613058518287474785e-05,6.227579080000239520e-03,-2.991316523387468982e-09,-2.991316563017182587e-09,-2.991316555434104410e-09,-2.991316597915519040e-09
4.499929688598615986e-05,9.289059431784326648e+01,3.865470920804258011e-05,6.354839860855329172e-05,2.489368940051071160e-05,6.227578948607279639e-03,1.445769405441194770e-09,1.445769338245468463e-09,1.445769361982461076e-09,1.445769283693182103e-09
4.999921876220684278e-05,8.540385422940836690e+01,4.404972358124177638e-05,6.758719212356970008e-05,2.353746854232792370e-05,6.227578850334102717e-03,-1.069586115443354567e-08,-1.069586126108721946e-08,-1.069586110573957037e-08,-1.069586123298305836e-08
5.499914063842752571e-05,7.771948346915108630e+01,4.898470140267395555e-05,7.108821809626983867e-05,2.210351669359588312e-05,6.227578773354635645e-03,-6.728229027428837754e-09,-6.728229191141812354e-09,-6.728229062290517698e-09,-6.728229248077453800e-09
5.999906251464820863e-05,6.999610101302033627e+01,5.348604964642899922e-05,7.409981548275444035e-05,2.061376583632544112e-05,6.227578710998640278e-03,1.343174968312402035e-08,1.343174944418034216e-08,1.343174968297444128e-08,1.343174943151628308e-08
6.499898439086889833e-05,6.243015122527751970e+01,5.757035443642361021e-05,7.667054484880430753e-05,1.910019041238069732e-05,6.227578653663898289e-03,-7.926540779164353990e-09,-7.926541104612314168e-09,-7.926540899279530326e-09,-7.926541223527818881e-09
6.999890626708957448e-05,5.525249632583416570e+01,6.124133127131003074e-05,7.884795332757542276e-05,1.760662205626539203e-05,6.227578613194778047e-03,-2.945436839062983886e-08,-2.945436880253632304e-08,-2.945436839936372462e-08,-2.945436880311660348e-08
7.499882814331026418e-05,4.862415018137823353e+01,6.450844378341009846e-05,8.067718170359059631e-05,1.616873792018049785e-05,6.227578579292020709e-03,1.914906602793441816e-08,1.914906553747139522e-08,1.914906579386754374e-08,1.914906530689326422e-08
7.999875001953095388e-05,4.264907695908579655e+01,6.738450060782943181e-05,8.219993977941181902e-05,1.481543917158238720e-05,6.227578570060711416e-03,3.817972220691439865e-08,3.817972164629317524e-08,3.817972223556613512e-08,3.817972166645376376e-08
8.499867189575163002e-05,3.736757508791080795e+01,6.988828093486759230e-05,8.345385101978657104e-05,1.356557008491897874e-05,6.227578537732608548e-03,-3.405442012730803615e-08,-3.405442074944770079e-08,-3.405442034829262566e-08,-3.405442099475315394e-08
8.999859377197231972e-05,3.268454905408736266e+01,7.206516184984538371e-05,8.447224721875925819e-05,1.240708536891387448e-05,6.227578525017382974e-03,-7.061015748960477217e-08,-7.061015815579789248e-08,-7.061015775031044896e-08,-7.061015846561665714e-08
9.499851564819299587e-05,2.847683990197063864e+01,7.396671166259104310e-05,8.528470154261926330e-05,1.131798988002822020e-05,6.227578550606468512e-03,1.473024277454831746e-08,1.473024209799078950e-08,1.473024312231626581e-08,1.473024235270916759e-08
9.999843752441368557e-05,2.468504524791481813e+01,7.562818365502439039e-05,8.591775755440376713e-05,1.028957389937937674e-05,6.227578488678974129e-03,1.272199964178271211e-07,1.272199957738832402e-07,1.272199957427053868e-07,1.272199949418294618e-07
1.049983594006343617e-04,2.129965460452996240e+01,7.706942893166787050e-05,8.639530871547190295e-05,9.325879783804032447e-06,6.227578503356174557e-03,6.882239155875853974e-08,6.882239098538384565e-08,6.882239192526657258e-08,6.882239112092098890e-08
1.099982812768550514e-04,1.828450641758450956e+01,7.831512090791093285e-05,8.673870533480634425e-05,8.423584426895411401e-06,6.227578575424956922e-03,-1.706780176576731702e-07,-1.706780181332317451e-07,-1.706780177804150734e-07,-1.706780185595984846e-07
1.149982031530757411e-04,1.559200230809329213e+01,7.939208669495182390e-05,8.696697149578723896e-05,7.574884800835415062e-06,6.227578471610360246e-03,-2.746653531058463900e-07,-2.746653534599142087e-07,-2.746653540645931892e-07,-2.746653547878349711e-07
1.199981250292964173e-04,1.320565147082696811e+01,8.031627504892957688e-05,8.709708115628780889e-05,6.780806107358232013e-06,6.227578427287289858e-03,2.497745477987297381e-08,2.497745457381390554e-08,2.497745495232106336e-08,2.497745431952391106e-08
1.249980469055170934e-04,1.112858370849935064e+01,8.109435361527213455e-05,8.714406565900154218e-05,6.049712043729407632e-06,6.227578592886143932e-03,5.018620159100564063e-07,5.018620158730718773e-07,5.018620156746696560e-07,5.018620151652802411e-07
1.299979687817377967e-04,9.320526717979653597e+00,8.174574652573001106e-05,8.712103458275424403e-05,5.375288057024232976e-06,6.227578623293496783e-03,5.078565829464802121e-07,5.078565830804776480e-07,5.078565821137279227e-07,5.078565817470060670e-07
1.349978906579584728e-04,7.729468977474043712e+00,8.229471909834901785e-05,8.703940948390979752e-05,4.744690385560779676e-06,6.227578415866362287e-03,-2.428502798536141686e-07,-2.428502795664426827e-07,-2.428502803230217227e-07,-2.428502805500880154e-07
1.399978125341791490e-04,6.343035238792073649e+00,8.275037461634111369e-05,8.690922076946846586e-05,4.158846153127352166e-06,6.227578320663527955e-03,-1.074121191959028615e-06,-1.074121191542477928e-06,-1.074121191415611027e-06,-1.074121191527829764e-06
1.449977344103998522e-04,5.159259439513929735e+00,8.311538570684353223e-05,8.673920347838349977e-05,3.623817771539967537e-06,6.227578527822491550e-03,-9.795505195175594547e-07,-9.795505189922194564e-07,-9.795505208594322261e-07,-9.795505208977251033e-07
1.499976562866205284e-04,4.143843921717128786e+00,8.340563797741416168e-05,8.653683478160483010e-05,3.131196804190668420e-06,6.227578749112046806e-03,2.193936899839527485e-07,2.193936905879076481e-07,2.193936889420554778e-07,2.193936889293022850e-07
1.549975781628412045e-04,3.240704185729355036e+00,8.365067008009502197e-05,8.630854393794350243e-05,2.657873857848480452e-06,6.227578678680821718e-03,1.592489556776587565e-06,1.592489557397418881e-06,1.592489557069841383e-06,1.592489557030823445e-06
1.599975000390619078e-04,2.429884106279686318e+00,8.386639399744465488e-05,8.606003293207744741e-05,2.193638934632792525e-06,6.227578396085723354e-03,1.959559229116388323e-06,1.959559229656802120e-06,1.959559229268308341e-06,1.959559229140239924e-06
1.649974219152825839e-04,1.753856583811199021e+00,8.403127951930093001e-05,8.579638565168436410e-05,1.765106132383434086e-06,6.227578251846921029e-03,9.493350896662797979e-07,9.493350900098533019e-07,9.493350892284465616e-07,9.493350889272414338e-07
1.699973437915032600e-04,1.243596007500136436e+00,8.411829440832616512e-05,8.552184364256465812e-05,1.403549234238492998e-06,6.227578362631374688e-03,-7.235085839623764344e-07,-7.235085839357829880e-07,-7.235085855523046044e-07,-7.235085861298761482e-07
1.749972656677239362e-04,8.559795344397178596e-01,8.414547842308996454e-05,8.523964562639955273e-05,1.094167203309588188e-06,6.227578548985762338e-03,-2.097559027571486526e-06,-2.097559027981675784e-06,-2.097559028288436812e-06,-2.097559029252481008e-06
1.799971875439446394e-04,5.113597790097185181e-01,8.417616434352374975e-05,8.495227887672470086e-05,7.761145332009511139e-07,6.227578673521621394e-03,-2.827477751138750672e-06,-2.827477752113397604e-06,-2.827477749507479565e-06,-2.827477750962528432e-06
