time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
9.999375039060058481e-05,0.000000000000000000e+00,7.883784701738002631e-05,4.728322745563677825e-05,0.000000000000000000e+00,6.227579806518714241e-03,2.686440397095725017e-06,2.686440397095841908e-06,2.686440397087029377e-06,2.686440397087153044e-06
1.049934379101306181e-04,0.000000000000000000e+00,8.223676719692448237e-05,4.602587559736130653e-05,0.000000000000000000e+00,6.227577918162932602e-03,2.171089291757773108e-06,2.171089291758049241e-06,2.171089291745047285e-06,2.171089291745074390e-06
1.099931254296606379e-04,0.000000000000000000e+00,8.525303918137482463e-05,4.476876895843246042e-05,0.000000000000000000e+00,6.227575443699596112e-03,1.484278595315966039e-06,1.484278595316355675e-06,1.484278595303982217e-06,1.484278595303940713e-06
1.149928129491906712e-04,0.000000000000000000e+00,8.791240230397993243e-05,4.351190753885023993e-05,0.000000000000000000e+00,6.227574114673114364e-03,5.980444425650828836e-07,5.980444425655207996e-07,5.980444425583023848e-07,5.980444425582829031e-07
1.199925004687207045e-04,0.000000000000000000e+00,9.024273931214502672e-05,4.225529133861464506e-05,0.000000000000000000e+00,6.227574695400934363e-03,-4.985951047354378443e-07,-4.985951047350727731e-07,-4.985951047350998782e-07,-4.985951047349897639e-07
1.249921879882507378e-04,0.000000000000000000e+00,9.226983203929691076e-05,4.099892035772568258e-05,0.000000000000000000e+00,6.227576348609213837e-03,-1.781584532280355436e-06,-1.781584532280138596e-06,-1.781584532274308468e-06,-1.781584532273986595e-06
1.299918755077807575e-04,0.000000000000000000e+00,9.401403354984029927e-05,3.974279459618334571e-05,0.000000000000000000e+00,6.227577596286456608e-03,-3.181873008913964117e-06,-3.181873008913985293e-06,-3.181873008906115510e-06,-3.181873008905459483e-06
1.349915630273107773e-04,0.000000000000000000e+00,9.548915476349507632e-05,3.848691405398763446e-05,0.000000000000000000e+00,6.227577658836087882e-03,-4.588261739748434065e-06,-4.588261739748768643e-06,-4.588261739742874987e-06,-4.588261739741858548e-06
1.399912505468408242e-04,0.000000000000000000e+00,9.670410874540238673e-05,3.723127873113854882e-05,0.000000000000000000e+00,6.227576710248208629e-03,-5.863345170906203704e-06,-5.863345170906816955e-06,-5.863345170905075456e-06,-5.863345170903735450e-06
1.449909380663708439e-04,0.000000000000000000e+00,9.766685988736749694e-05,3.597588862763608202e-05,0.000000000000000000e+00,6.227575089809475779e-03,-6.868183122563149139e-06,-6.868183122563968219e-06,-6.868183122565663132e-06,-6.868183122564080028e-06
1.499906255859008908e-04,0.000000000000000000e+00,9.838934554420369287e-05,3.472074374348024762e-05,0.000000000000000000e+00,6.227572780650345377e-03,-7.488202872383079949e-06,-7.488202872383913429e-06,-7.488202872386186865e-06,-7.488202872384522446e-06
1.549903131054309105e-04,0.000000000000000000e+00,9.889159571787979608e-05,3.346584407867103883e-05,0.000000000000000000e+00,6.227569909892769276e-03,-7.652400911519459276e-06,-7.652400911520118267e-06,-7.652400911519684586e-06,-7.652400911518137904e-06
1.599900006249609303e-04,0.000000000000000000e+00,9.920344399019192085e-05,3.221118963320845566e-05,0.000000000000000000e+00,6.227567459001920498e-03,-7.340373147549323900e-06,-7.340373147549608503e-06,-7.340373147544824461e-06,-7.340373147543603039e-06
1.649896881444909771e-04,0.000000000000000000e+00,9.936296107510646279e-05,3.095678040709250487e-05,0.000000000000000000e+00,6.227566923189454054e-03,-6.576132760837658686e-06,-6.576132760837426599e-06,-6.576132760829320493e-06,-6.576132760828607291e-06
