time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999687519530029071e-06,1.964819033435697548e+01,6.935273436379366145e-09,8.844307409078878515e-06,8.837372135642498748e-06,6.227528866663768932e-03,-6.004936260238963415e-10,-6.004936260238291331e-10,-6.004936260088650222e-10,-6.004936260089438112e-10
9.999375039060058143e-06,5.465480643712989206e+01,7.813951963579191581e-08,1.755755930777679795e-05,1.747941978814100567e-05,6.227515335571855333e-03,-6.679119302383462798e-09,-6.679119302382726607e-09,-6.679119302217808300e-09,-6.679119302218683457e-09
1.499906255859008806e-05,9.689234275654185069e+01,3.193524206302506947e-07,2.592295495920930143e-05,2.560360253857905084e-05,6.227520379862028395e-03,-2.670733824999981966e-08,-2.670733824999687490e-08,-2.670733824934758444e-08,-2.670733824935102551e-08
1.999875007812011629e-05,1.406159478143877664e+02,8.579355550870211879e-07,3.367737491253724346e-05,3.281943935745022079e-05,6.227542285862299951e-03,-6.952499816373324372e-08,-6.952499816372580571e-08,-6.952499816207305914e-08,-6.952499816208187358e-08
2.499843759765014620e-05,1.802240840101644039e+02,1.824017819562664055e-06,4.054829530330975805e-05,3.872427748374709082e-05,6.227574693988066276e-03,-1.416989368796793539e-07,-1.416989368796646367e-07,-1.416989368763966248e-07,-1.416989368764140419e-07
2.999812511718017612e-05,2.105614516118028234e+02,3.332547368076339428e-06,4.628889511664093247e-05,4.295634774856459050e-05,6.227606716530390690e-03,-2.450977652952528519e-07,-2.450977652952289232e-07,-2.450977652897964774e-07,-2.450977652898260177e-07
3.499781263671020604e-05,2.275977602178017776e+02,5.466959118280896940e-06,5.071017095347082860e-05,4.524321183518993335e-05,6.227626618583830855e-03,-3.749643235662801468e-07,-3.749643235662460537e-07,-3.749643235583540360e-07,-3.749643235583963877e-07
3.999750015624023257e-05,2.290798496820976027e+02,8.266569498175192537e-06,5.370598104469594163e-05,4.543941154652074909e-05,6.227626789342266024e-03,-5.188513805065223611e-07,-5.188513805064778918e-07,-5.188513804962777093e-07,-5.188513804963336135e-07
4.499718767577026588e-05,2.149214062500394675e+02,1.171973429701922172e-05,5.526703309019631848e-05,4.354729879317709846e-05,6.227607236964504897e-03,-6.567118149475330605e-07,-6.567118149474832973e-07,-6.567118149357175861e-07,-6.567118149357845017e-07
