time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
2.049871883007311894e-04,0.000000000000000000e+00,8.489478787049045086e-05,8.309763088784575679e-05,0.000000000000000000e+00,6.227554157229596259e-03,7.900090200020335561e-06,4.431638391327426604e-06,-2.176627673844890330e-06,2.709070810841539752e-06
2.099868758202612362e-04,0.000000000000000000e+00,8.487463659503288727e-05,8.284499323803539231e-05,0.000000000000000000e+00,6.227555433046914370e-03,1.317150632766678157e-05,3.033417312528151040e-06,-2.325801421559597188e-06,1.358460787027587809e-06
2.149865633397912560e-04,0.000000000000000000e+00,8.470869164160041312e-05,8.259260080757163311e-05,0.000000000000000000e+00,6.227559053128451858e-03,1.888509325835498699e-05,1.104185057282758926e-06,-2.135685302272881815e-06,-3.572357961057448484e-07
2.199862508593212757e-04,0.000000000000000000e+00,8.442358546097610071e-05,8.234045359645450631e-05,0.000000000000000000e+00,6.227562865559672402e-03,2.466450667068696635e-05,-1.296280952121524793e-06,-1.623066985999302111e-06,-2.270010524742109207e-06
2.249859383788513226e-04,0.000000000000000000e+00,8.405916124001873533e-05,8.208855160468399835e-05,0.000000000000000000e+00,6.227565880532947781e-03,3.002455147238975607e-05,-4.075698401264155930e-06,-8.424243829043198066e-07,-4.183895641441285154e-06
2.299856258983813424e-04,0.000000000000000000e+00,8.366445591139094621e-05,8.183689483226010922e-05,0.000000000000000000e+00,6.227567968515622561e-03,3.446530308864724111e-05,-7.090177044942645658e-06,1.141257978960691442e-07,-5.884871962325711185e-06
2.349853134179113892e-04,0.000000000000000000e+00,8.329060829584003327e-05,8.158548327918285249e-05,0.000000000000000000e+00,6.227568864578307550e-03,3.752309508688754156e-05,-1.011546905101971515e-05,1.135057621099300055e-06,-7.139041242930268399e-06
2.399850009374414090e-04,0.000000000000000000e+00,8.298727256457133299e-05,8.133431694545221460e-05,0.000000000000000000e+00,6.227567880626094440e-03,3.874913277985349595e-05,-1.285727233418426898e-05,2.100074532719003030e-06,-7.727556251111597588e-06
2.449846884569714558e-04,0.000000000000000000e+00,8.279838935010573392e-05,8.108339583106820910e-05,0.000000000000000000e+00,6.227564933031601302e-03,3.771826562877240302e-05,-1.499907645403505999e-05,2.889553458415598179e-06,-7.504752763507577276e-06
2.499843759765014756e-04,0.000000000000000000e+00,8.276116041189709278e-05,8.083271993603080888e-05,0.000000000000000000e+00,6.227561287446746474e-03,3.410615821029102729e-05,-1.617893184026015314e-05,3.390557809464932084e-06,-6.438584879241486086e-06
2.549840634960314953e-04,0.000000000000000000e+00,8.289788633719897767e-05,8.058228926034004106e-05,0.000000000000000000e+00,6.227558944366351837e-03,2.778465971286435784e-05,-1.603246221849696882e-05,3.555124691047054325e-06,-4.574693278508603451e-06
2.599837510155615151e-04,0.000000000000000000e+00,8.320657205035837938e-05,8.033210380399589208e-05,0.000000000000000000e+00,6.227559074623331518e-03,1.884509009858464297e-05,-1.430809878486513753e-05,3.344782199620318703e-06,-2.020714558198372215e-06
2.649834385350915348e-04,0.000000000000000000e+00,8.366142434889820793e-05,8.008216356699837549e-05,0.000000000000000000e+00,6.227561057500619231e-03,7.585919109044226389e-06,-1.091886819359279590e-05,2.719894186336709019e-06,1.051381035419762984e-06
2.699831260546215546e-04,0.000000000000000000e+00,8.421644115977671363e-05,7.983246854934747774e-05,0.000000000000000000e+00,6.227563242878562076e-03,-5.423703171161432637e-06,-5.933125375713905026e-06,1.662498209973153115e-06,4.414933328124169581e-06
2.749828135741516286e-04,0.000000000000000000e+00,8.481319704726869547e-05,7.958301875104319882e-05,0.000000000000000000e+00,6.227564383846935676e-03,-1.932944253588519241e-05,3.930364782619507225e-07,2.360849117817234851e-07,7.806292584736415003e-06
2.799825010936816483e-04,0.000000000000000000e+00,8.538607081693335723e-05,7.933381417208555230e-05,0.000000000000000000e+00,6.227564313245924528e-03,-3.306108858656213852e-05,7.576952319103805566e-06,-1.426455218283115463e-06,1.095067126469869289e-05
