time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
1.199962501171838487e-04,1.733122904909699358e+01,7.263126306577237512e-05,8.075946242228524102e-05,8.128199356512865901e-06,6.227574934423170394e-03,1.157607499635492326e-06,1.157607499643583185e-06,1.157607499717810376e-06,1.157607499716146803e-06
1.249960938720664995e-04,2.065891144743797625e+01,7.263597238679223250e-05,8.177387225718955020e-05,9.137899870397317697e-06,6.227575831015260029e-03,4.025874389535470535e-08,4.025874390450943745e-08,4.025874400477103335e-08,4.025874400245016307e-08
1.299959376269491638e-04,2.281132959524363812e+01,7.289691824209705204e-05,8.265898646819333918e-05,9.762068226096287139e-06,6.227576627551886616e-03,-1.151252929678093205e-06,-1.151252929667833942e-06,-1.151252929713350104e-06,-1.151252929716528172e-06
1.349957813818318281e-04,2.362809068097831044e+01,7.340760752148954658e-05,8.340132784586878965e-05,9.993720324379243075e-06,6.227576905031506627e-03,-2.151090068701270021e-06,-2.151090068689723268e-06,-2.151090069098487816e-06,-2.151090069102899163e-06
1.399956251367144924e-04,2.318289967599019974e+01,7.412791918212920475e-05,8.399571018621419664e-05,9.867791004084991891e-06,6.227576554964189479e-03,-2.737029620361513334e-06,-2.737029620348577447e-06,-2.737029620077255853e-06,-2.737029620083012289e-06
1.449954688915971567e-04,2.173057296347603540e+01,7.499355979987632685e-05,8.444480195186077347e-05,9.451242151984446619e-06,6.227575817993062993e-03,-2.774166000275785418e-06,-2.774166000261199511e-06,-2.774166000167304215e-06,-2.774166000174829255e-06
1.499953126464798211e-04,1.960709474552228571e+01,7.593252935963211491e-05,8.475757453368759468e-05,8.825045174055479776e-06,6.227575082182585341e-03,-2.246587969833596139e-06,-2.246587969817112878e-06,-2.246587970090609652e-06,-2.246587970100126914e-06
1.549951564013624854e-04,1.712188122357423836e+01,7.688463051773165814e-05,8.494724248522299358e-05,8.062611967491335437e-06,6.227574606986261210e-03,-1.270518366743551646e-06,-1.270518366724910145e-06,-1.270518366155697228e-06,-1.270518366167372730e-06
1.599950001562451497e-04,1.448828545896309805e+01,7.781629530033262320e-05,8.502935347679683911e-05,7.213058176464215909e-06,6.227574513742952303e-03,-3.344582919625804568e-08,-3.344582917519064221e-08,-3.344582940712859196e-08,-3.344582942133164042e-08
1.649948439111277869e-04,1.184555721962466812e+01,7.871358866659285093e-05,8.502042801905755685e-05,6.306839352464705924e-06,6.227574822374132811e-03,1.286049440510517595e-06,1.286049440534156591e-06,1.286049440566001641e-06,1.286049440549128745e-06
1.699946876660104512e-04,9.283161035815506779e+00,7.957615886434187306e-05,8.493707107102547885e-05,5.360912206683605789e-06,6.227575482428349823e-03,2.489931862330275339e-06,2.489931862356511337e-06,2.489931862577976572e-06,2.489931862558374535e-06
1.749945314208931155e-04,6.873128934211235830e+00,8.040795080461263244e-05,8.479538988684446601e-05,4.387439082231833569e-06,6.227576372871463165e-03,3.388230848919201959e-06,3.388230848948095947e-06,3.388230848878267398e-06,3.388230848855744792e-06
1.799943751757757799e-04,4.689616752353332529e+00,8.121010704940886439e-05,8.461053053611986929e-05,3.400423486711004906e-06,6.227577195220848801e-03,3.844745547616089368e-06,3.844745547647524455e-06,3.844745547312683861e-06,3.844745547287171228e-06
1.849942189306584442e-04,2.817807592581512033e+00,8.197490334099216268e-05,8.439620553482641879e-05,2.421302193834256114e-06,6.227577463026669723e-03,3.807696292192037277e-06,3.807696292225667873e-06,3.807696292645720829e-06,3.807696292617296097e-06
1.899940626855411085e-04,1.344742478327992430e+00,8.268550483900848644e-05,8.416416210388179340e-05,1.478657264873306965e-06,6.227576836036795641e-03,3.279853375944241510e-06,3.279853375979727956e-06,3.279853375658269211e-06,3.279853375627030213e-06
1.949939064404237728e-04,3.476990281493549384e-01,8.332351450762669046e-05,8.392364232346323310e-05,6.001278158365426323e-07,6.227575476902316200e-03,2.337316990553146457e-06,2.337316990590146126e-06,2.337316990557659448e-06,2.337316990523666322e-06
1.999937501953064100e-04,0.000000000000000000e+00,8.386566512814486000e-05,8.368085506510494179e-05,0.000000000000000000e+00,6.227574029903305136e-03,1.119828629895170934e-06,1.119828629933090905e-06,1.119828630070600351e-06,1.119828630034090266e-06
2.049935939501890743e-04,0.000000000000000000e+00,8.428759566471858756e-05,8.343817643418846314e-05,0.000000000000000000e+00,6.227573249841967563e-03,-2.539504149285672143e-07,-2.539504148902554906e-07,-2.539504145211644837e-07,-2.539504145599602868e-07
2.099934377050717386e-04,0.000000000000000000e+00,8.456700352703306819e-05,8.319574303794458709e-05,0.000000000000000000e+00,6.227573578005954867e-03,-1.703044217919028451e-06,-1.703044217880671835e-06,-1.703044218824467708e-06,-1.703044218865333660e-06
2.149932814599544030e-04,0.000000000000000000e+00,8.469262811035480607e-05,8.295355487637331364e-05,0.000000000000000000e+00,6.227574756752136259e-03,-3.166068903377101204e-06,-3.166068903339175304e-06,-3.166068902456716474e-06,-3.166068902499482744e-06
2.199931252148370673e-04,0.000000000000000000e+00,8.466915364400581475e-05,8.271161194947462922e-05,0.000000000000000000e+00,6.227576127170315369e-03,-4.558857721288149530e-06,-4.558857721250919891e-06,-4.558857721550794965e-06,-4.558857721595211679e-06
2.249929689697197316e-04,0.000000000000000000e+00,8.451571334308678892e-05,8.246991425724853385e-05,0.000000000000000000e+00,6.227577164913823682e-03,-5.792396627603363969e-06,-5.792396627567028797e-06,-5.792396627456457963e-06,-5.792396627502445922e-06
