time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999687519530029071e-06,1.960955853955088912e+01,1.853103034892866335e-08,8.844315482322019279e-06,8.825784451973089960e-06,6.227529588163373785e-03,-9.050977265063870981e-10,-9.050977265064495503e-10,-9.050977165498196192e-10,-9.050977165497410370e-10
9.999375039060058143e-06,5.405576842091210921e+01,2.066073919876953750e-07,1.755807188124249498e-05,1.735146448925479858e-05,6.227520388896257489e-03,-8.084054710966043256e-09,-8.084054710966473390e-09,-8.084054673011449802e-09,-8.084054673010649091e-09
1.499906255859008806e-05,9.403835690152733662e+01,8.302979593224296804e-07,2.592862613654399015e-05,2.509832817722155919e-05,6.227533735982015289e-03,-2.083742526453545328e-08,-2.083742526453600914e-08,-2.083742529271740410e-08,-2.083742529271594826e-08
1.999875007812011629e-05,1.323831388143119057e+02,2.182242329702849056e-06,3.370783221504231595e-05,3.152558988533946859e-05,6.227563315461051574e-03,-2.070872865287194863e-08,-2.070872865287258390e-08,-2.070872873403210454e-08,-2.070872873402781643e-08
2.499843759765014620e-05,1.624696785899785141e+02,4.520254063139292519e-06,4.065760553882618802e-05,3.613735147568689635e-05,6.227594987386542678e-03,2.344380024639820221e-08,2.344380024639650814e-08,2.344380032730371883e-08,2.344380032731038922e-08
2.999812511718017612e-05,1.791860691671577115e+02,8.015657398754159188e-06,4.659110142760812854e-05,3.857544402885397104e-05,6.227612700537935378e-03,1.422246380163203149e-07,1.422246380163122681e-07,1.422246381294997986e-07,1.422246381295114453e-07
3.499781263671020604e-05,1.799913182805842098e+02,1.271342084560516886e-05,5.140434863911001100e-05,3.869092779350484214e-05,6.227607577746111824e-03,3.612031520385641700e-07,3.612031520385446882e-07,3.612031518761328968e-07,3.612031518761557667e-07
3.999750015624023257e-05,1.654430357644941125e+02,1.851505633938520527e-05,5.509197353898821970e-05,3.657691719960301442e-05,6.227583497539996259e-03,6.993899418698391661e-07,6.993899418698065553e-07,6.993899417195797564e-07,6.993899417196174494e-07
4.499718767577026588e-05,1.388959419559202786e+02,2.519258800723755146e-05,5.774384849219189137e-05,3.255126048495433992e-05,6.227553993942694897e-03,1.148860605315312094e-06,1.148860605315257460e-06,1.148860605491261589e-06,1.148860605491328505e-06
4.999687519530029241e-05,1.054904191782321590e+02,3.242777433041687705e-05,5.952449811056503707e-05,2.709672378014816002e-05,6.227533297526221916e-03,1.645532124096579352e-06,1.645532124096481097e-06,1.645532124181424949e-06,1.645532124181530404e-06
5.499656271483031894e-05,7.084671090527696435e+01,3.986097772870184866e-05,6.064140951617029380e-05,2.078043178746844514e-05,6.227528713932129964e-03,2.073870980792887143e-06,2.073870980792761782e-06,2.073870980612157417e-06,2.073870980612301413e-06
5.999625023436035224e-05,3.990041844508562718e+01,4.713839596706709294e-05,6.131024135752751814e-05,1.417184539046042519e-05,6.227538730807058442e-03,2.313633301133582769e-06,2.313633301133404892e-06,2.313633301186701052e-06,2.313633301186878082e-06
6.499593775389037877e-05,1.619566656229998713e+01,5.395494713114008301e-05,6.172410578255692923e-05,7.769158651416846213e-06,6.227556420465156159e-03,2.280377962520648820e-06,2.280377962520442144e-06,2.280377962722632296e-06,2.280377962722865230e-06
6.999562527342041208e-05,2.022332385518363917e+00,6.009027621630543220e-05,6.203120587613562744e-05,1.940929659830195240e-06,6.227574572704459854e-03,1.928989423334362803e-06,1.928989423334128175e-06,1.928989423155945477e-06,1.928989423156247445e-06
