time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.227579619865871753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999921876220684617e-06,1.944399601755755924e+01,6.870111135839759298e-08,8.844738291697505674e-06,8.776037180339108055e-06,6.227576594895979992e-03,-4.052696774755337015e-10,-4.052696774777009147e-10,-4.052696679047496118e-10,-4.052696679038446762e-10
9.999843752441369234e-06,5.165082476773201137e+01,7.280371343622554305e-07,1.756096307660071532e-05,1.683292594223845893e-05,6.227576799627106141e-03,-3.472639265370162960e-09,-3.472639265378448001e-09,-3.472639190805376157e-09,-3.472639190822660923e-09
1.499976562866205216e-05,8.373755131021837883e+01,2.721814834327873488e-06,2.595212152469065524e-05,2.323030669036278218e-05,6.227578154654016263e-03,1.966435348480202708e-09,1.966435348449603643e-09,1.966435355332699252e-09,1.966435355164986728e-09
1.999968750488273847e-05,1.067831420816747396e+02,6.503155969694366795e-06,3.382079965400087122e-05,2.731764368430650527e-05,6.227579130151645985e-03,1.567829130930597881e-08,1.567829130918421782e-08,1.567829121083098715e-08,1.567829121013874948e-08
2.499960938110342139e-05,1.169564231086096839e+02,1.199757059540338364e-05,4.102381341347829366e-05,2.902624281807490833e-05,6.227579271259154475e-03,9.271880857962762660e-09,9.271880857549410582e-09,9.271880777741966291e-09,9.271880775941174246e-09
2.999953125732410432e-05,1.158095982140691405e+02,1.865998747786994970e-05,4.749617285531439290e-05,2.883618537744444320e-05,6.227579094608444790e-03,-9.614166643102792969e-09,-9.614166644095515583e-09,-9.614166596355891643e-09,-9.614166599918512219e-09
3.499945313354478724e-05,1.078152365117315128e+02,2.574929004180794394e-05,5.324267409944477818e-05,2.749338405763683424e-05,6.227578990479667141e-03,-2.489555936925051552e-09,-2.489555938780053706e-09,-2.489555932313804187e-09,-2.489555937929632627e-09
3.999937500976547694e-05,9.744176818158400977e+01,3.261099496696197758e-05,5.831129595471957794e-05,2.570030098775760035e-05,6.227578955458144133e-03,2.457485583528427946e-08,2.457485583252634018e-08,2.457485568880263672e-08,2.457485568148935426e-08
4.499929688598615986e-05,8.746479620512408815e+01,3.885131419161423833e-05,6.276594227787883802e-05,2.391462808626459969e-05,6.227578907642591401e-03,1.365421762374216237e-08,1.365421762039638223e-08,1.365421751088688061e-08,1.365421750298745135e-08
4.999921876220684278e-05,7.884314090821334275e+01,4.435294474623170381e-05,6.666899771707781176e-05,2.231605297084610795e-05,6.227578817650978281e-03,-2.258234017850742825e-08,-2.258234018176511696e-08,-2.258234008984001933e-08,-2.258234009621648336e-08
5.499914063842752571e-05,7.150018257679869293e+01,4.916682433707536266e-05,7.007484269305877317e-05,2.090801835598341050e-05,6.227578713410698678e-03,-1.830886586363624424e-08,-1.830886586570639276e-08,-1.830886615821482154e-08,-1.830886615966663601e-08
5.999906251464820863e-05,6.500317691091306926e+01,5.340852885492698119e-05,7.302998167836325456e-05,1.962145282343627338e-05,6.227578625660120173e-03,2.211202407870859187e-08,2.211202407955266020e-08,2.211202419447004367e-08,2.211202420274555557e-08
6.499898439086889833e-05,5.894246831051297875e+01,5.719353306684148147e-05,7.557557071758405273e-05,1.838203765074257126e-05,6.227578563834652685e-03,4.716556573564437973e-08,4.716556574177096904e-08,4.716556583652261562e-08,4.716556586083161417e-08
6.999890626708957448e-05,5.311096489351707106e+01,6.060121587045520341e-05,7.774990390734577304e-05,1.714868803689056963e-05,6.227578552275210913e-03,5.430849953088644536e-09,5.430849966746203778e-09,5.430849984093438537e-09,5.430850031024146013e-09
7.499882814331026418e-05,4.746438712169576490e+01,6.367914025698546716e-05,7.958974512933213706e-05,1.591060487234666990e-05,6.227578554031744200e-03,-6.831633917457425800e-08,-6.831633915143840008e-08,-6.831633914878210476e-08,-6.831633907434146122e-08
7.999875001953095388e-05,4.203249403664523243e+01,6.645835548533071289e-05,8.113065595524864590e-05,1.467230046991793301e-05,6.227578503705683173e-03,-6.254281930975765733e-08,-6.254281927567474560e-08,-6.254281895182440371e-08,-6.254281884903441447e-08
8.499867189575163002e-05,3.687778093786134548e+01,6.896005819456982658e-05,8.240682765029417570e-05,1.344676945572434912e-05,6.227578479452996509e-03,6.175340213006628938e-08,6.175340217579251600e-08,6.175340215670293447e-08,6.175340228459220401e-08
8.999859377197231972e-05,3.206689843405122531e+01,7.120042295434679416e-05,8.345070467600173647e-05,1.225028172165494231e-05,6.227578504495650223e-03,1.582332635763251209e-07,1.582332636348813556e-07,1.582332633671105240e-07,1.582332635140639641e-07
9.499851564819299587e-05,2.768508356499088663e+01,7.318533573740243633e-05,8.429255464655016313e-05,1.110721890914772680e-05,6.227578474120126946e-03,5.282137171232322560e-08,5.282137178734408670e-08,5.282137238575041756e-08,5.282137254489604989e-08
9.999843752441368557e-05,2.380341837306464470e+01,7.491684876138869924e-05,8.495994579622131364e-05,1.004309703483261440e-05,6.227578432687928996e-03,-1.861377415075881025e-07,-1.861377414088842002e-07,-1.861377416100358905e-07,-1.861377414439555994e-07
1.049983594006343617e-04,2.041035274482325690e+01,7.641288747930185274e-05,8.547734418946809998e-05,9.064456710166247239e-06,6.227578473681575841e-03,-2.712835723769004042e-07,-2.712835722435096556e-07,-2.712835728973276114e-07,-2.712835727265522167e-07
1.099982812768550514e-04,1.745969629265688638e+01,7.769783816492148627e-05,8.586615475985423138e-05,8.168316594932745114e-06,6.227578497145134194e-03,-4.121096591846957818e-08,-4.121096573670986023e-08,-4.121096514792201200e-08,-4.121096497167478446e-08
1.149982031530757411e-04,1.491787774595235305e+01,7.879003987971491005e-05,8.614498553292732812e-05,7.354945653212418069e-06,6.227578426528126293e-03,3.252065033740974534e-07,3.252065036195540490e-07,3.252065038481597711e-07,3.252065040322894872e-07
1.199981250292964173e-04,1.275343937277611950e+01,7.970476055135058459e-05,8.632986892449201716e-05,6.625108373141432570e-06,6.227578415449574155e-03,4.832909908434260954e-07,4.832909911674568553e-07,4.832909900759159894e-07,4.832909902708961976e-07
1.249980469055170934e-04,1.092812396585771673e+01,8.045761843165017476e-05,8.643446142526702025e-05,5.976842993616845491e-06,6.227578524552708668e-03,2.039848356539977585e-07,2.039848360691387703e-07,2.039848360468177581e-07,2.039848362550150684e-07
1.299979687817377967e-04,9.368639498244354158e+00,8.107653236278286580e-05,8.647030278455075886e-05,5.393770421767893060e-06,6.227578529929015706e-03,-3.805382946410220378e-07,-3.805382941271271487e-07,-3.805382930712260410e-07,-3.805382928496456102e-07
