time_s,z_m,ux,uy,uz
0.000000000000000000e+00,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.981684981684981708e-06,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.317616962000256189e-06
4.981684981684981708e-06,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.362423332601029390e-06
4.981684981684981708e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.534670342108287387e-07
4.981684981684981708e-06,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.993139620049212095e-07
4.981684981684981708e-06,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.505066429545885656e-07
9.963369963369963416e-06,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.524373845807689071e-06
9.963369963369963416e-06,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.400920600989388280e-06
9.963369963369963416e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.040345021467057179e-06
9.963369963369963416e-06,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.514585070593324170e-06
9.963369963369963416e-06,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.347656889276196631e-06
1.494505494505494512e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.620048533493329107e-05
1.494505494505494512e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.114671558499028838e-05
1.494505494505494512e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.925073447213126437e-06
1.494505494505494512e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.054248856541115233e-06
1.494505494505494512e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.771948273007611607e-06
1.992673992673992683e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.477186957610464553e-05
1.992673992673992683e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.809529190036540243e-05
1.992673992673992683e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.516890947568836791e-05
1.992673992673992683e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.402368830546054485e-05
1.992673992673992683e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.364308284367857376e-05
2.490842490842490854e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.351019538056213465e-05
2.490842490842490854e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.567200445154949840e-05
2.490842490842490854e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.223446953906660139e-05
2.490842490842490854e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.088593056559702612e-05
2.490842490842490854e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.043019992730722215e-05
2.989010989010989025e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.184661278866452311e-05
2.989010989010989025e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.335606447156272235e-05
2.989010989010989025e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.963414605579678827e-05
2.989010989010989025e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.816926530270527811e-05
2.989010989010989025e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.766525184900904820e-05
3.487179487179486857e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.991731359276902456e-05
3.487179487179486857e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.105710328123773911e-05
3.487179487179486857e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.717377674078748448e-05
3.487179487179486857e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.564165276935834885e-05
3.487179487179486857e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.510723336379109480e-05
3.985347985347985366e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.815672200541373169e-05
3.985347985347985366e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.893354005033929451e-05
3.985347985347985366e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.488978547957792254e-05
3.985347985347985366e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.329219001841767226e-05
3.985347985347985366e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.273003479374205794e-05
4.483516483516483198e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.586170876166337152e-05
4.483516483516483198e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.659433155839770812e-05
4.483516483516483198e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.252594745990586276e-05
4.483516483516483198e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.091360826123148827e-05
4.483516483516483198e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.034149528119449997e-05
4.981684981684981708e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.337347366981882577e-05
4.981684981684981708e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.412124200270824233e-05
4.981684981684981708e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006642016548723192e-05
4.981684981684981708e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.846141310501485808e-05
4.981684981684981708e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.788643082647983238e-05
5.479853479853479540e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.115548260492317864e-05
5.479853479853479540e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.178013040690125438e-05
5.479853479853479540e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.766814023652552041e-05
5.479853479853479540e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.603693771241303783e-05
5.479853479853479540e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.544993966943924053e-05
5.978021978021978049e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.823957398087826866e-05
5.978021978021978049e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.906760465524966430e-05
5.978021978021978049e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.504143617829874945e-05
5.978021978021978049e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.344155828170114569e-05
5.978021978021978049e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.286187878714931127e-05
6.476190476190475881e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.525402837221151489e-05
6.476190476190475881e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.621727680860357713e-05
6.476190476190475881e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.225379669164290062e-05
6.476190476190475881e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.067676704677068892e-05
6.476190476190475881e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.010058743321552390e-05
6.974358974358973713e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.024714850984581089e-04
6.974358974358973713e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.343045097451113060e-05
6.974358974358973713e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.946363043035471003e-05
6.974358974358973713e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.788424411622453654e-05
6.974358974358973713e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.730563657568149558e-05
7.472527472527471545e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.088950951957721433e-04
7.472527472527471545e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.001866104282314466e-04
7.472527472527471545e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.636129626679204520e-05
7.472527472527471545e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.483622067491174579e-05
7.472527472527471545e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.427361417653296537e-05
7.970695970695970732e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.155209700540366823e-04
7.970695970695970732e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.069189754240567204e-04
7.970695970695970732e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.031486041261607951e-04
7.970695970695970732e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.016459229595821271e-04
7.970695970695970732e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.010884514195144722e-04
8.468864468864468564e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.221119560404466215e-04
8.468864468864468564e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.136046724260244265e-04
8.468864468864468564e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.098694295816088389e-04
8.468864468864468564e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.083777676663036761e-04
8.468864468864468564e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.078226940829241228e-04
8.967032967032966396e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.279172283439515101e-04
8.967032967032966396e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.198015669721363952e-04
8.967032967032966396e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162363924702283302e-04
8.967032967032966396e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.148109298310555018e-04
8.967032967032966396e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.142768890485704820e-04
9.465201465201464228e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.340292397017579275e-04
9.465201465201464228e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.260161327065356554e-04
9.465201465201464228e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.225022553058335492e-04
9.465201465201464228e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.210964251906278445e-04
9.465201465201464228e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.205674131581449570e-04
9.963369963369963416e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.398924292324545333e-04
9.963369963369963416e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.320681954548910382e-04
9.963369963369963416e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.286310282325902655e-04
9.963369963369963416e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.272544939072594499e-04
9.963369963369963416e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.267348579379967786e-04
1.046153846153846125e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.452890742757389044e-04
1.046153846153846125e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.377819395102630859e-04
1.046153846153846125e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.344858005531689193e-04
1.046153846153846125e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.331654920751561516e-04
1.046153846153846125e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.326646951775071689e-04
1.095970695970695908e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.509141336668585456e-04
1.095970695970695908e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.435064616775414434e-04
1.095970695970695908e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.402562300497839983e-04
1.095970695970695908e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.389529956440989800e-04
1.095970695970695908e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.384569965875520560e-04
1.145787545787545691e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.562145673416511762e-04
1.145787545787545691e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.490241898052581686e-04
1.145787545787545691e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.458642569901544696e-04
