time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
2.989010989010989025e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-5.363806575572697932e-10,-2.912350980932237411e-10,-9.180404913840064205e-10,-8.276157556504934825e-10,-5.363806575572697932e-10,-9.908271391830208593e-10
3.487179487179486857e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-4.798353303908680164e-10,-1.964984159925314994e-10,-2.037764814131647968e-09,-6.763337463833995158e-10,-4.798353303908680164e-10,-1.457221099916522792e-09
3.487179487179486857e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,1.820259635013668959e-09,4.781750770532630564e-10,-2.150114602016070960e-08,2.298434712066932016e-09,1.820259635013668959e-09,-1.956049570082717596e-08
3.487179487179486857e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-9.755641115054521883e-21,-8.022869150851127430e-21,-1.787525979533046237e-20,-1.777851026590565082e-20,-9.755641115054521883e-21,-2.644883806010929463e-20
3.487179487179486857e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-6.800854610374347414e-10,-4.582139832742540509e-10,-1.538805752357378381e-09,-1.138299444311688741e-09,-6.800854610374347414e-10,-1.601831835405588828e-09
3.985347985347985366e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-2.719827865471401967e-09,1.387329171741225198e-10,-1.315189823439074357e-08,-2.581094948297279473e-09,-2.719827865471401967e-09,-8.962333572580441607e-09
3.985347985347985366e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,1.906499712243853446e-08,1.255741789916587810e-08,-2.197622590577822328e-09,3.162241502160440926e-08,1.906499712243853446e-08,1.445997112790303793e-08
3.985347985347985366e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-5.081689386708414789e-13,-4.290059975485447062e-13,-9.459301237001384372e-13,-9.371749362193862356e-13,-5.081689386708414789e-13,-1.396306511355590110e-12
3.985347985347985366e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,7.903222171429016268e-11,-1.482306941385192558e-09,-7.726300617458913108e-09,-1.403274719670902460e-09,7.903222171429016268e-11,-6.813564507854946780e-09
4.483516483516483198e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-4.434819528205120196e-09,5.442313868401862727e-10,-2.291513439511930372e-08,-3.890588141364934337e-09,-4.434819528205120196e-09,-1.531151202397733057e-08
4.483516483516483198e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,1.932660116008053516e-08,9.111201879114279640e-09,-1.510203730357936154e-08,2.843780303919481480e-08,1.932660116008053516e-08,7.870041443750472933e-10
4.483516483516483198e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-7.678566822305558734e-10,-6.769167976345522258e-10,-1.491370299169321533e-09,-1.444773479865108099e-09,-7.678566822305558734e-10,-2.180975187626913459e-09
4.483516483516483198e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,3.110470250688050607e-11,-2.460672506034062449e-09,-1.898799027827818706e-08,-2.429567803527182131e-09,3.110470250688050607e-11,-1.576924078119366607e-08
4.981684981684981708e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.988152524576852556e-09,-3.295159994685625460e-10,-1.453950372472389956e-08,-4.317668524045415361e-09,-3.988152524576852556e-09,-1.085751909647047748e-08
4.981684981684981708e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.490808571556653798e-07,-1.501769897847675770e-07,-3.700640199721873992e-07,-2.992578469404329568e-07,-1.490808571556653798e-07,-5.087152715856774538e-07
4.981684981684981708e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-9.624776585257772967e-10,-8.852427197718106000e-10,-1.908822992414801507e-09,-1.847720378297587793e-09,-9.624776585257772967e-10,-2.786019648635004083e-09
4.981684981684981708e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,4.866031802744312874e-10,-2.818965973173170578e-09,-8.839833195231520338e-09,-2.332362792898739291e-09,4.866031802744312874e-10,-8.685293861353520320e-09
5.479853479853479540e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-7.080495866201900242e-09,-1.769388941148035505e-10,-2.270154563760907876e-09,-7.257434760316703818e-09,-7.080495866201900242e-09,-7.749583669038847606e-09
5.479853479853479540e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-4.498691828453814331e-07,-4.620683505538182033e-07,-1.043641396218849678e-06,-9.119375333991996365e-07,-4.498691828453814331e-07,-1.467556880860318029e-06
5.479853479853479540e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,1.722582038817144959e-10,9.456379405686358809e-11,4.079716663187226742e-10,2.668219979385780581e-10,1.722582038817144959e-10,5.387617805858771153e-10
5.479853479853479540e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,8.861598498905621667e-10,-3.565845145347521560e-09,6.589540134665653448e-09,-2.679685295456959496e-09,8.861598498905621667e-10,1.869141309511815646e-09
5.978021978021978049e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-6.335455435516448552e-09,9.556181960283312692e-10,4.159396095158441488e-09,-5.379837239488117076e-09,-6.335455435516448552e-09,-3.839044863836194588e-09
5.978021978021978049e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-2.082931755327913709e-07,-3.914929996350743277e-07,-8.099330218549947399e-07,-5.997861751678657251e-07,-2.082931755327913709e-07,-1.064074283510605540e-06
5.978021978021978049e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-4.061049340029153886e-10,-3.076480209679298782e-10,1.728957721817333767e-09,-7.137529549708452668e-10,-4.061049340029153886e-10,1.309577403028840450e-09
5.978021978021978049e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,3.609541092724595856e-10,-8.657184418379269378e-10,4.261894406621283649e-09,-5.047643325654673522e-10,3.609541092724595856e-10,2.395661960363715473e-09
6.476190476190475881e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-2.106997800929996665e-09,3.568199394444945096e-10,9.956196308921617778e-10,-1.750177861485502052e-09,-2.106997800929996665e-09,-1.463655399549963776e-09
6.476190476190475881e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,1.265764476519585161e-06,6.162029239279207167e-07,1.637514582715908384e-06,1.881967400447505984e-06,1.265764476519585161e-06,2.608559472356716329e-06
6.476190476190475881e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-2.572411144237170053e-10,-5.296134421363523523e-10,1.811201152802939003e-09,-7.868545565600694093e-10,-2.572411144237170053e-10,1.397419987970116019e-09
6.476190476190475881e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.619161179195888580e-10,8.306987440205437382e-10,3.364535969791036892e-09,6.687826261009549060e-10,-1.619161179195888580e-10,3.104258711217815864e-09
6.974358974358973713e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-5.821420356902537715e-10,5.263015713111297088e-11,-6.623396413150957428e-10,-5.295118785591407748e-10,-5.821420356902537715e-10,-8.652463579228152750e-10
6.974358974358973713e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,3.485342598828653657e-06,2.164575117758733832e-06,5.510871284463681564e-06,5.649917716587387912e-06,3.485342598828653657e-06,8.333024614853593446e-06
6.974358974358973713e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,7.879316097935762756e-10,2.011449918099493888e-10,-7.590508655751613308e-10,9.890766016035256127e-10,7.879316097935762756e-10,-1.717553549460823228e-10
6.974358974358973713e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.216851687662790500e-10,2.103945722746552638e-09,2.055783386514582789e-09,1.982260553980273484e-09,-1.216851687662790500e-10,3.244499333919827592e-09
7.472527472527471545e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,4.092297655633595554e-10,-1.170890058111417813e-10,-4.477611455365358829e-09,2.921407597522178000e-10,4.092297655633595554e-10,-1.811598973286767207e-09
7.472527472527471545e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,5.173491941533930592e-06,3.195152443721207779e-06,8.505744400745901299e-06,8.368644385255138372e-06,5.173491941533930592e-06,1.267850292222124929e-05
7.472527472527471545e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-7.782138977133447284e-11,9.294686924765108506e-11,-2.674428362111675855e-09,1.512547947631661222e-11,-7.782138977133447284e-11,-2.609002829286359417e-09
7.472527472527471545e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-4.226816589337700677e-10,2.523533282398164929e-09,-1.812661245857324199e-09,2.100851623464394965e-09,-4.226816589337700677e-10,7.641143451923058239e-10
7.970695970695970732e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,1.979045759154873950e-09,-1.022953621131012675e-10,-4.064459578011488035e-09,1.876750397041772877e-09,1.979045759154873950e-09,-1.390411857952468635e-10
7.970695970695970732e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,5.282789759835266248e-06,2.838333554576905624e-06,8.677056153852609791e-06,8.121123314412171025e-06,5.282789759835266248e-06,1.277704378666557227e-05
7.970695970695970732e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-2.228572286488988881e-10,-3.151307494010328913e-10,-3.148940510803623008e-09,-5.379879780499317535e-10,-2.228572286488988881e-10,-3.314556365423918501e-09
7.970695970695970732e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.422545565436692227e-09,2.061606263691169163e-09,-2.460596427962181812e-09,6.390606982544769361e-10,-1.422545565436692227e-09,-2.476064633528637904e-10
8.468864468864468564e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,9.183112803114245264e-10,-9.178465370782706730e-10,-6.257711765360645161e-09,4.647432331538534625e-13,9.183112803114245264e-10,-2.255547354494890469e-09
8.468864468864468564e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,3.418839487496818254e-06,7.656424497806888356e-07,5.256494030866802837e-06,4.184481937277506984e-06,3.418839487496818254e-06,7.513495076403836158e-06
8.468864468864468564e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,6.364029929923089877e-10,6.202885212272529876e-10,-2.567721447570445169e-09,1.256691514219562079e-09,6.364029929923089877e-10,-1.862183698027863090e-09
8.468864468864468564e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,1.147202360698683787e-09,3.524850501765435490e-09,4.838743975143059860e-10,4.672052862464119484e-09,1.147202360698683787e-09,3.508643865132990113e-09
8.967032967032966396e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-6.147502886279100450e-10,-8.877193846251399047e-10,-8.762546285080368036e-09,-1.502469673253049950e-09,-6.147502886279100450e-10,-4.912608097721861741e-09
8.967032967032966396e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-2.730309754223589768e-08,-2.722305789362675262e-06,-1.146974669500439455e-06,-2.749608886904911289e-06,-2.730309754223589768e-08,-2.164320563540110477e-06
8.967032967032966396e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-5.846320842674237852e-10,6.723261460341964007e-10,-3.738597965456637020e-09,8.769406176677261551e-11,-5.846320842674237852e-10,-3.736220183658244851e-09
8.967032967032966396e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,2.147761721949725342e-09,-6.628481061567357555e-10,-1.187170035118055379e-08,1.484913615792989586e-09,2.147761721949725342e-09,-8.791292539615130117e-09
9.465201465201464228e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,1.239545685985774540e-09,-9.586460912399384111e-11,-4.562807840987220393e-09,1.143681076861780751e-09,1.239545685985774540e-09,-1.074453844521172246e-09
9.465201465201464228e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-4.223593597973013913e-06,-6.945725575501144046e-06,-9.050741456220292140e-06,-1.116931917347415711e-05,-4.223593597973013913e-06,-1.404303637226318697e-05
9.465201465201464228e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.056144499586842539e-09,1.404589431330658465e-10,2.971820248010884838e-09,-9.156855564537766665e-10,-1.056144499586842539e-09,2.283089592786267995e-09
9.465201465201464228e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-2.725663419224202161e-08,-5.666602081816271507e-08,-8.692236749926644176e-08,-8.392265501040473668e-08,-2.725663419224202161e-08,-1.148249744736244505e-07
9.963369963369963416e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,4.334312987411571206e-10,4.800472302023562722e-10,-2.072450777828736892e-09,9.134785289435134445e-10,4.334312987411571206e-10,-5.759815174502206825e-10
9.963369963369963416e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-8.422194985753954545e-06,-1.127825403206249344e-05,-1.707541606702657055e-05,-1.970044901781644968e-05,-8.422194985753954545e-06,-2.608199291600245262e-05
9.963369963369963416e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.864296824191629769e-10,6.337968578540363363e-11,6.648368294993417526e-09,-1.230499966337593433e-10,-1.864296824191629769e-10,6.361972642965162782e-09
9.963369963369963416e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.442754778513735938e-08,-2.910380993397834720e-08,-3.592170557859950193e-08,-4.353135771911570492e-08,-1.442754778513735938e-08,-5.275134955096070916e-08
1.046153846153846125e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-9.651338592188432470e-09,-7.341781894576705540e-10,-1.411549734990926314e-08,-1.038551678164610230e-08,-9.651338592188432470e-09,-1.597852353745684148e-08
1.046153846153846125e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.199624455331839689e-05,-1.518826170442031714e-05,-2.403333867651176719e-05,-2.718450625773871572e-05,-1.199624455331839689e-05,-3.653764898603676487e-05
1.046153846153846125e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-5.372619881052885358e-11,-4.283721536859466430e-10,2.603124833993713002e-09,-4.820983524964754578e-10,-5.372619881052885358e-11,2.330801436789891603e-09
1.046153846153846125e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,1.157510082309089548e-07,2.264389346042887157e-07,3.416988929167316357e-07,3.421899428351976970e-07,1.157510082309089548e-07,4.558224286401793300e-07
1.095970695970695908e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-1.245635899030408776e-08,-3.105175061049634026e-09,-2.481678065067238554e-08,-1.556153405135372261e-08,-1.245635899030408776e-08,-2.398341888080394703e-08
1.095970695970695908e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.447111475820727975e-05,-1.827121799160964541e-05,-2.899772757146305212e-05,-3.274233274981692347e-05,-1.447111475820727975e-05,-4.406238307801241239e-05
1.095970695970695908e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,3.950027922129262050e-10,-8.557471126275378882e-10,4.104339446245329329e-09,-4.607443204146116831e-10,3.950027922129262050e-10,3.903971247456563234e-09
1.095970695970695908e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,1.849356153737466330e-07,3.505436661917651076e-07,5.434249249326595604e-07,5.354792815655117141e-07,1.849356153737466330e-07,7.169473975850870075e-07
1.145787545787545691e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,6.785570817091292686e-08,2.330889423314079586e-08,7.529636077841574489e-08,9.116460240405371610e-08,6.785570817091292686e-08,1.017992661763694742e-07
1.145787545787545691e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.572976295393341370e-05,-2.040429473110341434e-05,-3.167157260903528335e-05,-3.613405768503683143e-05,-1.572976295393341370e-05,-4.824864972542731187e-05
1.145787545787545691e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,6.283912329879566333e-10,-1.226301455939615926e-09,6.581390672370419680e-09,-5.979102229516592929e-10,6.283912329879566333e-10,6.312413560666941520e-09
1.145787545787545691e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-3.531523392082363237e-08,-1.181166052733265815e-07,-1.107466708535085271e-07,-1.534318391941502139e-07,-3.531523392082363237e-08,-1.852553004706098940e-07
1.195604395604395610e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,4.575761230099167608e-08,1.902290016020015085e-08,7.379981520930908374e-08,6.478051246119183024e-08,4.575761230099167608e-08,8.010504479780728583e-08
1.195604395604395610e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.575397210449047770e-05,-2.154856045734961862e-05,-3.197275913506522534e-05,-3.730253256184009632e-05,-1.575397210449047770e-05,-4.899065579752725483e-05
1.195604395604395610e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,2.878592696419281762e-11,-2.608456410711783168e-10,1.501522248627323857e-09,-2.320597141069854992e-10,2.878592696419281762e-11,1.376288616084900875e-09
1.195604395604395610e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-4.814459909461902492e-07,-1.013672372926665134e-06,-1.434988851004989581e-06,-1.495118363872855277e-06,-4.814459909461902492e-07,-1.966637409161416962e-06
1.245421245421245258e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-2.435675846137879470e-07,-7.916398017335999687e-08,-2.595952819989863200e-07,-3.227315647871479703e-07,-2.435675846137879470e-07,-3.599034573073540380e-07
1.245421245421245258e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.455406076795818887e-05,-2.170456784982592854e-05,-2.987528134635325928e-05,-3.625862861778411910e-05,-1.455406076795818887e-05,-4.626976680465882545e-05
1.245421245421245258e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,1.386948985309787597e-09,1.294017136292492869e-09,-3.307863823191463238e-09,2.680966121602280467e-09,1.386948985309787597e-09,-1.859265744683337167e-09
1.245421245421245258e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-7.138228554015995513e-07,-1.441523108316538811e-06,-2.137823881311148459e-06,-2.155345963718138574e-06,-7.138228554015995513e-07,-2.871247661984140606e-06
1.295238095238095176e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.855508383800393086e-07,-1.270281964618956032e-07,-4.452173410159555085e-07,-5.125790348419349118e-07,-3.855508383800393086e-07,-5.865653003470314513e-07
1.295238095238095176e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.234969051424556142e-05,-2.102881037919660800e-05,-2.571432098012096975e-05,-3.337850089344216603e-05,-1.234969051424556142e-05,-4.060700892899855819e-05
1.295238095238095176e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.039642135726217054e-09,-1.263513930708271636e-10,-1.427571194874721668e-08,-1.165993528797044295e-09,-1.039642135726217054e-09,-1.455005631268090643e-08
1.295238095238095176e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-4.120159060180764555e-07,-7.637064912286422808e-07,-1.306872040403429660e-06,-1.175722397246718736e-06,-4.120159060180764555e-07,-1.652015875491553241e-06
1.345054945054945095e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,3.762832089294705698e-08,1.047088234838393027e-08,8.900646106348111033e-09,4.809920324133098394e-08,3.762832089294705698e-08,4.024586166772193593e-08
1.345054945054945095e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-9.283196009204553096e-06,-1.962306754214834892e-05,-1.972957023409979083e-05,-2.890626355135290202e-05,-9.283196009204553096e-06,-3.236197974954266906e-05
1.345054945054945095e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.549055725510785172e-09,-9.834780770978452245e-10,-2.096688936149644273e-08,-2.532533802608630397e-09,-1.549055725510785172e-09,-2.168661402941847693e-08
1.345054945054945095e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,4.012289994048244371e-07,9.401647306448648985e-07,1.017149690376587897e-06,1.341393730049689389e-06,4.012289994048244371e-07,1.590818672319599772e-06
