time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
2.449846884569714558e-04,0.000000000000000000e+00,8.478969712787137085e-05,8.374863574302748826e-05,0.000000000000000000e+00,6.227573950115920104e-03,-5.758581259695081278e-06,-5.758581259656991901e-06,-5.758581259572361451e-06,-5.758581259625221389e-06
2.499843759765014756e-04,0.000000000000000000e+00,8.465654202311020287e-05,8.338067201332223196e-05,0.000000000000000000e+00,6.227573581426058477e-03,-5.622889499159554864e-06,-5.622889499122351483e-06,-5.622889499138060556e-06,-5.622889499192441765e-06
2.549840634960314953e-04,0.000000000000000000e+00,8.453848000405115096e-05,8.301295350296359450e-05,0.000000000000000000e+00,6.227572253060251369e-03,-4.975965782127184591e-06,-4.975965782090850266e-06,-4.975965782125703978e-06,-4.975965782181511590e-06
2.599837510155615151e-04,0.000000000000000000e+00,8.445897784217578524e-05,8.264548021195157587e-05,0.000000000000000000e+00,6.227570389247664463e-03,-3.772263810566716798e-06,-3.772263810531095675e-06,-3.772263810739281126e-06,-3.772263810796484649e-06
2.649834385350915348e-04,0.000000000000000000e+00,8.443460789164844817e-05,8.227825214028618964e-05,0.000000000000000000e+00,6.227568474212348375e-03,-2.011560017104015279e-06,-2.011560017068899834e-06,-2.011560016762913417e-06,-2.011560016821463722e-06
2.699831260546215546e-04,0.000000000000000000e+00,8.447284414822969756e-05,8.191126928796742224e-05,0.000000000000000000e+00,6.227566871218712975e-03,2.662693666019756659e-07,2.662693666370487592e-07,2.662693666095481405e-07,2.662693665495172214e-07
2.749828135741516286e-04,0.000000000000000000e+00,8.457358047321140006e-05,8.154453165499527369e-05,0.000000000000000000e+00,6.227565736728319853e-03,2.987100492732668086e-06,2.987100492768273963e-06,2.987100493095409945e-06,2.987100493033679878e-06
2.799825010936816483e-04,0.000000000000000000e+00,8.472839126722141428e-05,8.117803924136975753e-05,0.000000000000000000e+00,6.227565096057176112e-03,6.028588666744168781e-06,6.028588666780896130e-06,6.028588666856039811e-06,6.028588666792340392e-06
2.849821886132116681e-04,0.000000000000000000e+00,8.492387574813263507e-05,8.081179204709087376e-05,0.000000000000000000e+00,6.227564996072970302e-03,9.221752412112034627e-06,9.221752412150811796e-06,9.221752412382583727e-06,9.221752412316555815e-06
2.899818761327416878e-04,0.000000000000000000e+00,8.514389620036417203e-05,8.044579007215859527e-05,0.000000000000000000e+00,6.227565519602859014e-03,1.236819087107267123e-05,1.236819087111442826e-05,1.236819087112584796e-05,1.236819087105701129e-05
2.949815636522717076e-04,0.000000000000000000e+00,8.536879380268341594e-05,8.008003331657294918e-05,0.000000000000000000e+00,6.227566675770773892e-03,1.520205038659301446e-05,1.520205038663874407e-05,1.520205038655323779e-05,1.520205038648121288e-05
2.999812511718017815e-04,0.000000000000000000e+00,8.557619115631012285e-05,7.971452178033392193e-05,0.000000000000000000e+00,6.227568326441974313e-03,1.739084280253329665e-05,1.739084280258395261e-05,1.739084280262820500e-05,1.739084280255256834e-05
3.049809386913318013e-04,0.000000000000000000e+00,8.574275269803230013e-05,7.934925546344152706e-05,0.000000000000000000e+00,6.227570143917238350e-03,1.858192314015551144e-05,1.858192314021206275e-05,1.858192314005907504e-05,1.858192313997949460e-05
3.099806262108618211e-04,0.000000000000000000e+00,8.584953193602648763e-05,7.898423436589573749e-05,0.000000000000000000e+00,6.227571687735566734e-03,1.846199478908205384e-05,1.846199478914527299e-05,1.846199478899145519e-05,1.846199478890775818e-05
3.149803137303918408e-04,0.000000000000000000e+00,8.588203764888711596e-05,7.861945848769658031e-05,0.000000000000000000e+00,6.227572570476153958e-03,1.677783426311285189e-05,1.677783426318331486e-05,1.677783426271910354e-05,1.677783426263120524e-05
3.199800012499218606e-04,0.000000000000000000e+00,8.583157879766397053e-05,7.825492782884405551e-05,0.000000000000000000e+00,6.227572586404364098e-03,1.338215344821144152e-05,1.338215344828969382e-05,1.338215344838141054e-05,1.338215344828925336e-05
3.249796887694518803e-04,0.000000000000000000e+00,8.569640527351417097e-05,7.789064238933813601e-05,0.000000000000000000e+00,6.227571737350267971e-03,8.289769728457325060e-06,8.289769728543580120e-06,8.289769728489935829e-06,8.289769728393601078e-06
3.299793762889819543e-04,0.000000000000000000e+00,8.548242498429312422e-05,7.752660216917884890e-05,0.000000000000000000e+00,6.227570288752382228e-03,1.693504059502544195e-06,1.693504059596768140e-06,1.693504059732733869e-06,1.693504059632438392e-06
3.349790638085119740e-04,0.000000000000000000e+00,8.520409207541960127e-05,7.716280716836619417e-05,0.000000000000000000e+00,6.227568743549593590e-03,-6.027646585258555542e-06,-6.027646585156552447e-06,-6.027646584917567183e-06,-6.027646585021494737e-06
3.399787513280419938e-04,0.000000000000000000e+00,8.488392043634698000e-05,7.679925738690015829e-05,0.000000000000000000e+00,6.227567709788242763e-03,-1.431960877488883989e-05,-1.431960877477943034e-05,-1.431960877411807040e-05,-1.431960877422531155e-05
3.449784388475720135e-04,0.000000000000000000e+00,8.455456411190154979e-05,7.643595282478074125e-05,0.000000000000000000e+00,6.227567702984141210e-03,-2.249377110537404149e-05,-2.249377110525784890e-05,-2.249377110480963295e-05,-2.249377110491982516e-05
3.499781263671020333e-04,0.000000000000000000e+00,8.425459299398035929e-05,7.607289348200794304e-05,0.000000000000000000e+00,6.227568933222004180e-03,-2.982109338791544745e-05,-2.982109338779317316e-05,-2.982109338710099477e-05,-2.982109338721383989e-05
3.549778138866320530e-04,0.000000000000000000e+00,8.402285853779762009e-05,7.571007935858177723e-05,0.000000000000000000e+00,6.227571103888567342e-03,-3.561599840962080364e-05,-3.561599840949329469e-05,-3.561599840908253115e-05,-3.561599840919763953e-05
3.599775014061621270e-04,0.000000000000000000e+00,8.389205547296917044e-05,7.534751045450224381e-05,0.000000000000000000e+00,6.227573456023622646e-03,-3.929291702665434232e-05,-3.929291702652235426e-05,-3.929291702593980566e-05,-3.929291702605696048e-05
3.649771889256921468e-04,0.000000000000000000e+00,8.388477575299264422e-05,7.498518676976931568e-05,0.000000000000000000e+00,6.227575029680903519e-03,-4.042099111792215167e-05,-4.042099111778661962e-05,-4.042099111836315768e-05,-4.042099111848211499e-05
3.699768764452221665e-04,0.000000000000000000e+00,8.401113656448607099e-05,7.462310830438301994e-05,0.000000000000000000e+00,6.227575036349233470e-03,-3.878263736112065032e-05,-3.878263736098231968e-05,-3.878263736120588217e-05,-3.878263736132633703e-05
3.749765639647521863e-04,0.000000000000000000e+00,8.426531513848774095e-05,7.426127505834335658e-05,0.000000000000000000e+00,6.227573248898782797e-03,-3.441729212226882451e-05,-3.441729212212848809e-05,-3.441729212268739431e-05,-3.441729212280931284e-05
3.799762514842822060e-04,0.000000000000000000e+00,8.462726274533113587e-05,7.389968703165029852e-05,0.000000000000000000e+00,6.227570190759222635e-03,-2.761154692818594471e-05,-2.761154692804422594e-05,-2.761154692840783346e-05,-2.761154692853114113e-05
3.849759390038122800e-04,0.000000000000000000e+00,8.506376767795668036e-05,7.353834422430387285e-05,0.000000000000000000e+00,6.227566904485103486e-03,-1.888442469782609186e-05,-1.888442469768352944e-05,-1.888442469886142362e-05,-1.888442469898610348e-05
3.899756265233422997e-04,0.000000000000000000e+00,8.553187458459223891e-05,7.317724663630407957e-05,0.000000000000000000e+00,6.227564464825145925e-03,-8.950169468966855156e-06,-8.950169468823933593e-06,-8.950169469004412597e-06,-8.950169469130471429e-06
3.949753140428723195e-04,0.000000000000000000e+00,8.598261649248251570e-05,7.281639426765090513e-05,0.000000000000000000e+00,6.227563535926438840e-03,1.368296263977189923e-06,1.368296264120201695e-06,1.368296263973528199e-06,1.368296263846009930e-06
3.999750015624023393e-04,0.000000000000000000e+00,8.636815368382252814e-05,7.245578711834433597e-05,0.000000000000000000e+00,6.227564153174189147e-03,1.124085424740588122e-05,1.124085424754879092e-05,1.124085424740997239e-05,1.124085424728096419e-05
4.049746890819323590e-04,0.000000000000000000e+00,8.664958972473787752e-05,7.209542518838439921e-05,0.000000000000000000e+00,6.227565852418718087e-03,1.990513166134997092e-05,1.990513166149258755e-05,1.990513166168497922e-05,1.990513166155446500e-05
4.099743766014623788e-04,0.000000000000000000e+00,8.679932570834026978e-05,7.173530847777109484e-05,0.000000000000000000e+00,6.227567972775960303e-03,2.672888875477972737e-05,2.672888875492210006e-05,2.672888875581975847e-05,2.672888875568769926e-05
4.149740641209924527e-04,0.000000000000000000e+00,8.680279478020051494e-05,7.137543698650440931e-05,0.000000000000000000e+00,6.227569895905628837e-03,3.129502396710104724e-05,3.129502396724339621e-05,3.129502396749070272e-05,3.129502396735696639e-05
4.199737516405224725e-04,0.000000000000000000e+00,8.665695661965013084e-05,7.101581071458434261e-05,0.000000000000000000e+00,6.227571165532882862e-03,3.343385883521526923e-05,3.343385883535773340e-05,3.343385883575338588e-05,3.343385883561806389e-05
4.249734391600524922e-04,0.000000000000000000e+00,8.636998974722192343e-05,7.065642966201090831e-05,0.000000000000000000e+00,6.227571587773872430e-03,3.322282969990642356e-05,3.322282970004930108e-05,3.322282970069457078e-05,3.322282970055775802e-05
4.299731266795825120e-04,0.000000000000000000e+00,8.595841075361862428e-05,7.029729382878409285e-05,0.000000000000000000e+00,6.227571199151513311e-03,3.097405161849622586e-05,3.097405161863993009e-05,3.097405161937423989e-05,3.097405161923593635e-05
4.349728141991125317e-04,0.000000000000000000e+00,8.544549323133769604e-05,6.993840321490389623e-05,0.000000000000000000e+00,6.227570168826429380e-03,2.719665010021072977e-05,2.719665010035561645e-05,2.719665010032318525e-05,2.719665010018358067e-05
4.399725017186425515e-04,0.000000000000000000e+00,8.486145213564985580e-05,6.957975782037033200e-05,0.000000000000000000e+00,6.227568683341554515e-03,2.250301394948450289e-05,2.250301394963102604e-05,2.250301394970410465e-05,2.250301394956336843e-05
