time_s,z_m,ux,uy,uz
1.145787545787545691e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.435809458770556397e-04
1.145787545787545691e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.431261048599766163e-04
1.195604395604395610e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.564766286727214224e-04
1.195604395604395610e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.522519186345367695e-04
1.195604395604395610e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499949155560549347e-04
1.195604395604395610e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.489362449848079782e-04
1.195604395604395610e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.484957350557405118e-04
1.245421245421245258e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.614958950721042687e-04
1.245421245421245258e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.573705940373892041e-04
1.245421245421245258e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.551663610360076880e-04
1.245421245421245258e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.541314429764912143e-04
1.245421245421245258e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.536996138441021017e-04
1.295238095238095176e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.664106226931895470e-04
1.295238095238095176e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.623887007562202945e-04
1.295238095238095176e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.602398289527319324e-04
1.295238095238095176e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.592306755298943165e-04
1.295238095238095176e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.588081558445103396e-04
1.345054945054945095e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.710420452225964939e-04
1.345054945054945095e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.671750583101208219e-04
1.345054945054945095e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.651080323565481782e-04
1.345054945054945095e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.641357339593150773e-04
1.345054945054945095e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.637263209335375553e-04
1.394871794871794743e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.756112231169882872e-04
1.394871794871794743e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.718405719522398908e-04
1.394871794871794743e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.698246589871336661e-04
1.394871794871794743e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.688758487448662165e-04
1.394871794871794743e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.684756117317730002e-04
1.444688644688644661e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.801460614757932665e-04
1.444688644688644661e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.764513914137490365e-04
1.444688644688644661e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.744766128234037184e-04
1.444688644688644661e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.735469288254283082e-04
1.444688644688644661e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.731540370942325413e-04
1.494505494505494309e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.842989095298798268e-04
1.494505494505494309e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.807836549742254705e-04
1.494505494505494309e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.789049975604691185e-04
1.494505494505494309e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.780195963615786815e-04
1.494505494505494309e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.776418908366279913e-04
1.544322344322344228e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.884978151255059194e-04
1.544322344322344228e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.850478244558176138e-04
1.544322344322344228e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.832021684697311790e-04
1.544322344322344228e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.823313674449699719e-04
1.544322344322344228e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.819606731090653924e-04
1.594139194139194146e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.926209609020901651e-04
1.594139194139194146e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.892498171818420818e-04
1.594139194139194146e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.874477661410261728e-04
1.594139194139194146e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.865975560577396103e-04
1.594139194139194146e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.862342416553299353e-04
1.643956043956043794e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.963282354543395189e-04
1.643956043956043794e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.931456527017129442e-04
1.643956043956043794e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.914435257211193509e-04
1.643956043956043794e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.906385091167711750e-04
1.643956043956043794e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.902909396023632499e-04
1.693772893772893713e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.002787471337286055e-04
1.693772893772893713e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.970987321205257053e-04
1.693772893772893713e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.953958723708894025e-04
1.693772893772893713e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.945908062241589857e-04
1.693772893772893713e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.942461284028877656e-04
1.743589743589743632e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.039601079792765809e-04
1.743589743589743632e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.009035165835901921e-04
1.743589743589743632e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.992695845595149351e-04
1.743589743589743632e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.984965358262681938e-04
1.743589743589743632e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.981618119642290907e-04
1.793406593406593279e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.073414842197172665e-04
1.793406593406593279e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.044391958885813962e-04
1.793406593406593279e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.028856484071833396e-04
1.793406593406593279e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.021489216230339418e-04
1.793406593406593279e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.018280282425840319e-04
1.843223443223443198e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.110331923611226195e-04
1.843223443223443198e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.081024197766138538e-04
1.843223443223443198e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.065329123773329935e-04
1.843223443223443198e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.057900894657268122e-04
1.843223443223443198e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.054698944579346474e-04
1.893040293040292846e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.145038876689395494e-04
1.893040293040292846e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.116671557297798928e-04
1.893040293040292846e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.101504788096506047e-04
1.893040293040292846e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.094317594160004020e-04
1.893040293040292846e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.091183613781609561e-04
1.942857142857142764e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.177106770735835880e-04
1.942857142857142764e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.150002588347628895e-04
1.942857142857142764e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.135488793674020658e-04
1.942857142857142764e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.128598431306381444e-04
1.942857142857142764e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.125579137311180491e-04
1.992673992673992683e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.207602328737614465e-04
1.992673992673992683e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.181624671759508543e-04
1.992673992673992683e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.167713178565301203e-04
1.992673992673992683e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.161101730871831930e-04
1.992673992673992683e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.158191045897354878e-04
2.042490842490842331e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.240591362423221427e-04
2.042490842490842331e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.214403024959131050e-04
2.042490842490842331e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200365109174597664e-04
2.042490842490842331e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.193697968577437913e-04
2.042490842490842331e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.190786964158603555e-04
2.092307692307692249e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.270670082216385524e-04
2.092307692307692249e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.245655023182648665e-04
2.092307692307692249e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.232266697639992870e-04
2.092307692307692249e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.225893293975155093e-04
2.092307692307692249e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.223075372555346682e-04
2.142124542124541897e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.300008642917674752e-04
2.142124542124541897e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.275678315659660140e-04
2.142124542124541897e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.262638510886287840e-04
2.142124542124541897e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.256438493597011504e-04
2.142124542124541897e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.253697350734265288e-04
2.191941391941391816e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.329657638137183997e-04
2.191941391941391816e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.305624970499676378e-04
2.191941391941391816e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.292749010563852540e-04
2.191941391941391816e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.286619135388990535e-04
2.191941391941391816e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.283915579604476904e-04
2.241758241758241735e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.357916195912875435e-04
2.241758241758241735e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.334636304201320831e-04
2.241758241758241735e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.322169773527743553e-04
2.241758241758241735e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.316227453427693959e-04
2.241758241758241735e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.313588426443086892e-04
2.291575091575091382e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.383688567639635184e-04
