time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
5.978021978021978049e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-4.961006123178427957e-10,-4.113421267065858452e-10,1.867124969727400223e-09,-9.074427390244286926e-10,-4.961006123178427957e-10,1.348496368071764451e-09
5.978021978021978049e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,3.993670695929456240e-10,-1.212571865066984482e-09,6.078018997067803711e-09,-8.132047954740388068e-10,3.993670695929456240e-10,3.417475997096010858e-09
6.476190476190475881e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-1.217875957059891287e-09,3.474329679695069852e-10,9.809204985818576876e-10,-8.704429890903842496e-10,-1.217875957059891287e-09,-6.389641359808624457e-10
6.476190476190475881e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,1.338748806163003024e-06,6.773915023642669972e-07,1.823444566480208463e-06,2.016140308527270127e-06,1.338748806163003024e-06,2.857544040178034302e-06
6.476190476190475881e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-3.476408624607703565e-10,-6.024635883740391658e-10,1.895962575573017509e-09,-9.501044508348095223e-10,-3.476408624607703565e-10,1.395963415825934691e-09
6.476190476190475881e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.222141989668142483e-10,8.845455620891128608e-10,4.436723974982386413e-09,7.623313631222986383e-10,-1.222141989668142483e-10,3.929029289304688074e-09
6.974358974358973713e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-9.441667439902685263e-12,-5.203327293786846349e-11,-9.221070266082698075e-10,-6.147494037777115360e-11,-9.441667439902685263e-12,-4.626006712307156302e-10
6.974358974358973713e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,3.546083928523281240e-06,2.208112266742412843e-06,5.700983879843752172e-06,5.754196195265694506e-06,3.546083928523281240e-06,8.571771893463053679e-06
6.974358974358973713e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,7.678528902556419690e-10,2.702857808009091219e-10,-8.373284291386022120e-10,1.038138671056551143e-09,7.678528902556419690e-10,-2.339286839414226135e-10
6.974358974358973713e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-2.187727256363612644e-10,2.159934944847632514e-09,1.385294970571266950e-09,1.941162219211271198e-09,-2.187727256363612644e-10,2.793530401803508603e-09
7.472527472527471545e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,5.311910537337692355e-10,-1.436702770830927530e-10,-4.585946295615158512e-09,3.875207766506765084e-10,5.311910537337692355e-10,-1.752023433875418813e-09
7.472527472527471545e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,5.160444254418980173e-06,3.148504183600265611e-06,8.567908285046824023e-06,8.308948438019245360e-06,5.160444254418980173e-06,1.271303449717807361e-05
7.472527472527471545e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-8.000461761783284904e-11,1.377156892004322503e-10,-2.510018080679333774e-09,5.771107158259940127e-11,-8.000461761783284904e-11,-2.433760293342768717e-09
7.472527472527471545e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-5.293579876726937014e-10,2.537264803555177464e-09,-3.252830621060639205e-09,2.007906815882483763e-09,-5.293579876726937014e-10,-2.790703834619973490e-10
7.970695970695970732e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,2.305611189609033486e-09,-5.704196287856828981e-11,-3.797620254790302230e-09,2.248569226730465132e-09,2.305611189609033486e-09,2.999497669334981523e-10
7.970695970695970732e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,5.153938424696812025e-06,2.653946119548465078e-06,8.521921382922632699e-06,7.807884544245277103e-06,5.153938424696812025e-06,1.247650981765328881e-05
7.970695970695970732e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.589410003379150463e-10,-2.508361008813752445e-10,-2.975134942066174257e-09,-4.097771012192902908e-10,-1.589410003379150463e-10,-3.081784780650779668e-09
7.970695970695970732e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.384147967456124599e-09,2.219965701538639083e-09,-2.930429631949081529e-09,8.358177340825144838e-10,-1.384147967456124599e-09,-4.464387503219539720e-10
8.468864468864468564e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,1.250847299234530210e-09,-9.244011692979260849e-10,-5.947052750364335528e-09,3.264461299366041247e-10,1.250847299234530210e-09,-1.792861557345515449e-09
8.468864468864468564e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,3.169796968993184387e-06,4.382769269372972752e-07,4.870593127053555095e-06,3.608073895930481874e-06,3.169796968993184387e-06,6.860111875879744257e-06
8.468864468864468564e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,6.333162851032907002e-10,6.370790721279232938e-10,-2.484258493112850585e-09,1.270395357231213994e-09,6.333162851032907002e-10,-1.776703514781187071e-09
8.468864468864468564e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,5.930413608163643065e-10,2.200430775226223826e-09,-1.790327680567186336e-09,2.793472136042588339e-09,5.930413608163643065e-10,6.626998728309545468e-10
8.967032967032966396e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-2.452099846543284179e-10,-1.031241319308855996e-09,-7.834249301619008451e-09,-1.276451303963184517e-09,-2.452099846543284179e-10,-4.122289516148859417e-09
8.967032967032966396e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-3.481139892871453629e-07,-3.139793349150025104e-06,-1.662828524777826452e-06,-3.487907338437170467e-06,-3.481139892871453629e-07,-3.022587765502401560e-06
8.967032967032966396e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-3.825110126755495611e-10,7.537308345509415737e-10,-3.440038360218983429e-09,3.712198218753920126e-10,-3.825110126755495611e-10,-3.290142201139717005e-09
8.967032967032966396e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,1.705483808417133652e-09,-1.540685681180704547e-09,-1.397809617463261101e-08,1.647981272364291056e-10,1.705483808417133652e-09,-1.112105352959583705e-08
9.465201465201464228e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,1.951310793995020514e-09,-2.872196461270946277e-10,-3.789665654942801686e-09,1.664091147867925990e-09,1.951310793995020514e-09,-4.255613805561671604e-11
9.465201465201464228e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-4.555246886367562387e-06,-7.384599643648385158e-06,-9.564870575415070059e-06,-1.193984653001594839e-05,-4.555246886367562387e-06,-1.491447681579624269e-05
9.465201465201464228e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-9.673160856594591538e-10,1.262678769615825557e-10,3.645742709693902374e-09,-8.410482086978765722e-10,-9.673160856594591538e-10,2.986958436633353267e-09
9.465201465201464228e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-2.428959828476331040e-08,-5.204049760689631851e-08,-8.106734840465807816e-08,-7.633009589165962892e-08,-2.428959828476331040e-08,-1.062323895360000034e-07
9.963369963369963416e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,1.089282752778458819e-10,3.323762825848709827e-10,-2.316959505130558463e-09,4.413045578627168387e-10,1.089282752778458819e-10,-1.008658795789378063e-09
9.963369963369963416e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-8.702504220046053778e-06,-1.167391837245736422e-05,-1.745663151803893308e-05,-2.037642259250341969e-05,-8.702504220046053778e-06,-2.677616082299740495e-05
9.963369963369963416e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-4.503425334366926862e-10,-9.937323889906840776e-11,6.846320607455311214e-09,-5.497157723357610940e-10,-4.503425334366926862e-10,6.328634622956259754e-09
9.963369963369963416e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.735699068538598491e-08,-3.302681091424533672e-08,-4.384583667140247386e-08,-5.038380159963132163e-08,-1.735699068538598491e-08,-6.223543889412837791e-08
1.046153846153846125e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-1.009293391575746167e-08,-1.033867253287999529e-09,-1.526865971445413251e-08,-1.112680116904546099e-08,-1.009293391575746167e-08,-1.697439175883789078e-08
