time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
3.549778138866320530e-04,0.000000000000000000e+00,8.551248149135940097e-05,7.725123682552751433e-05,0.000000000000000000e+00,6.227558265412692917e-03,-5.742793483682768341e-06,-5.742793483713126002e-06,-5.742793481599616168e-06,-5.742793481517816502e-06
3.599775014061621270e-04,0.000000000000000000e+00,8.561114016681785387e-05,7.704798798678358103e-05,0.000000000000000000e+00,6.227564558725758904e-03,-1.869611742155113216e-06,-1.869611742195662377e-06,-1.869611742310709780e-06,-1.869611742232999590e-06
3.649771889256921468e-04,0.000000000000000000e+00,8.547065719239275679e-05,7.684498436738628011e-05,0.000000000000000000e+00,6.227569324695355311e-03,2.214542629222164126e-06,2.214542629171138862e-06,2.214542629317831416e-06,2.214542629391238679e-06
3.699768764452221665e-04,0.000000000000000000e+00,8.510181528556904696e-05,7.664222596733559804e-05,0.000000000000000000e+00,6.227570843594027947e-03,5.968976501835305919e-06,5.968976501773777445e-06,5.968976501432131788e-06,5.968976501500795667e-06
3.749765639647521863e-04,0.000000000000000000e+00,8.454077170877571262e-05,7.643971278663154836e-05,0.000000000000000000e+00,6.227569128667393220e-03,8.635069082818087286e-06,8.635069082746089485e-06,8.635069082119610365e-06,8.635069082182995535e-06
3.799762514842822060e-04,0.000000000000000000e+00,8.383905883056785337e-05,7.623744482527411751e-05,0.000000000000000000e+00,6.227565653139873793e-03,9.470413998029369334e-06,9.470413997947037732e-06,9.470413997837363906e-06,9.470413997894799516e-06
3.849759390038122800e-04,0.000000000000000000e+00,8.305658299603720085e-05,7.603542208326330551e-05,0.000000000000000000e+00,6.227562201078088930e-03,8.055479541733779139e-06,8.055479541641208602e-06,8.055479541827040854e-06,8.055479541877930594e-06
3.899756265233422997e-04,0.000000000000000000e+00,8.225853066302312420e-05,7.583364456059912590e-05,0.000000000000000000e+00,6.227559752682609515e-03,4.537869550954353793e-06,4.537869550851408797e-06,4.537869551158346432e-06,4.537869551202310830e-06
3.949753140428723195e-04,0.000000000000000000e+00,8.150758455235984949e-05,7.563211225728156512e-05,0.000000000000000000e+00,6.227558141221428874e-03,-3.747548391357230220e-07,-3.747548392490695829e-07,-3.747548399677668742e-07,-3.747548399309988680e-07
3.999750015624023393e-04,0.000000000000000000e+00,8.085866243494229917e-05,7.543082517331062319e-05,0.000000000000000000e+00,6.227556504803017506e-03,-5.652018521441805614e-06,-5.652018521565367392e-06,-5.652018520744036813e-06,-5.652018520714909044e-06
4.049746890819323590e-04,0.000000000000000000e+00,8.035754482420584099e-05,7.522978330868631365e-05,0.000000000000000000e+00,6.227554467622751014e-03,-1.027041668562929405e-05,-1.027041668576257976e-05,-1.027041668650928674e-05,-1.027041668648817868e-05
4.099743766014623788e-04,0.000000000000000000e+00,8.003935531692504964e-05,7.502898666340863650e-05,0.000000000000000000e+00,6.227553162508453130e-03,-1.352202834786836791e-05,-1.352202834801094388e-05,-1.352202834844378788e-05,-1.352202834843098075e-05
4.149740641209924527e-04,0.000000000000000000e+00,7.992860105556553259e-05,7.482843523747756463e-05,0.000000000000000000e+00,6.227554639541977265e-03,-1.516743876061213783e-05,-1.516743876076351278e-05,-1.516743876065143338e-05,-1.516743876064715078e-05
4.199737516405224725e-04,0.000000000000000000e+00,8.004130073186050407e-05,7.462812903089312516e-05,0.000000000000000000e+00,6.227559993725480074e-03,-1.533073836660271653e-05,-1.533073836676215863e-05,-1.533073836717933590e-05,-1.533073836718345248e-05
