time_s,z_m,ux,uy,uz
3.985347985347985366e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.334947400296075060e-05
3.985347985347985366e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.315541090719827777e-05
4.483516483516483198e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.677215737766278533e-05
4.483516483516483198e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.110095057142325931e-05
4.483516483516483198e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.723326937656121735e-05
4.483516483516483198e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.470275228566747508e-05
4.483516483516483198e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.305658333257738641e-05
4.483516483516483198e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.200105595533598542e-05
4.483516483516483198e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.135095983316223859e-05
4.483516483516483198e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.098297189494929981e-05
4.483516483516483198e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.078332830327865130e-05
4.981684981684981708e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.431034827128290491e-05
4.981684981684981708e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.864611358499245165e-05
4.981684981684981708e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.478305219424750625e-05
4.981684981684981708e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.225528452676417539e-05
4.981684981684981708e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.061039949003120851e-05
4.981684981684981708e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.955507640227468582e-05
4.981684981684981708e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.890404557902086742e-05
4.981684981684981708e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.853435948085945322e-05
4.981684981684981708e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.833187263395322357e-05
5.479853479853479540e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.210041965191012191e-05
5.479853479853479540e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.636168462424170714e-05
5.479853479853479540e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.244854097182123467e-05
5.479853479853479540e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.988877423139356129e-05
5.479853479853479540e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.822365693142600602e-05
5.479853479853479540e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.715552907987663368e-05
5.479853479853479540e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.649649577994247180e-05
5.479853479853479540e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.612209365310495310e-05
5.479853479853479540e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.591567773177800104e-05
5.978021978021978049e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.918641422536654150e-05
5.978021978021978049e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.357190382193320629e-05
5.978021978021978049e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.974190404506967505e-05
5.978021978021978049e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.723387797951668243e-05
5.978021978021978049e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.559929465788666489e-05
5.978021978021978049e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.454795134939920466e-05
5.978021978021978049e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.389679460263237534e-05
5.978021978021978049e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.352395529104251257e-05
5.978021978021978049e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.331683698631185644e-05
6.476190476190475881e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.618954428356420627e-05
